月,日,核算账簿名称,凭证号,分录号,摘要,科目编码,科目名称,辅助项,币种,借方-本币,贷方-本币,核销信息,结算信息
9,27,广州和昇智通科技有限公司-省交院账簿类型,银付-0009,4,付 9月员工工资 代扣失业保险个人部分,1221020303,1221020303\其他应收款\员工往来\个人自负费用\失业保险金,,人民币,,72.58,,
9,27,广州和昇智通科技有限公司-省交院账簿类型,银付-0009,5,付 9月员工工资 代扣住房公积金个人部分,224104,224104\其他应付款\应付住房公积金,【绩效部门hl：和昇本部】,人民币,,"4,210.00",,
9,27,广州和昇智通科技有限公司-省交院账簿类型,银付-0009,6,付 9月员工工资 代扣个税,222108,222108\应交税费\应交个人所得税,【绩效部门hl：和昇本部】,人民币,,"1,512.44",,
9,27,广州和昇智通科技有限公司-省交院账簿类型,银付-0009,7,付 9月员工工资,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,"40,889.18",,
9,27,广州和昇智通科技有限公司-省交院账簿类型,银付-0009,8,付 刘海龙 9月安全员补贴,2211010101,2211010101\应付职工薪酬\短期薪酬\工资薪金\工资、奖金、津贴和补贴,【绩效部门hl：和昇本部】,人民币,300.00,,,
9,27,广州和昇智通科技有限公司-省交院账簿类型,银付-0009,9,付 刘海龙 9月安全员补贴,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,300.00,,
9,30,广州和昇智通科技有限公司-省交院账簿类型,转-0001,1,计提 9月职工工资及安全员补贴,660201,660201\管理费用\工资薪金,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,"50,613.00",,,
9,30,广州和昇智通科技有限公司-省交院账簿类型,转-0001,2,计提 9月职工工资及安全员补贴,2211010101,2211010101\应付职工薪酬\短期薪酬\工资薪金\工资、奖金、津贴和补贴,【绩效部门hl：和昇本部】,人民币,,"50,613.00",,
9,30,广州和昇智通科技有限公司-省交院账簿类型,转-0002,1,计提 9月职工社会保险费 养老保险,66020201,66020201\管理费用\社会保险费\养老保险金,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,"5,443.20",,,
9,30,广州和昇智通科技有限公司-省交院账簿类型,转-0002,2,计提 9月职工社会保险费 养老保险,22110201,22110201\应付职工薪酬\应付社会保险费\养老保险金,【绩效部门hl：和昇本部】,人民币,,"5,443.20",,
9,30,广州和昇智通科技有限公司-省交院账簿类型,转-0002,3,计提 9月职工社会保险费 工伤保险,66020205,66020205\管理费用\社会保险费\工伤保险金,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,72.58,,,
9,30,广州和昇智通科技有限公司-省交院账簿类型,转-0002,4,计提 9月职工社会保险费 工伤保险,22110205,22110205\应付职工薪酬\应付社会保险费\工伤保险金,【绩效部门hl：和昇本部】,人民币,,72.58,,
9,30,广州和昇智通科技有限公司-省交院账簿类型,转-0002,5,计提 9月职工社会保险费 医疗保险,66020203,66020203\管理费用\社会保险费\医疗保险费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,"1,941.41",,,
9,30,广州和昇智通科技有限公司-省交院账簿类型,转-0002,6,计提 9月职工社会保险费 医疗保险,22110203,22110203\应付职工薪酬\应付社会保险费\医疗保险费,【绩效部门hl：和昇本部】,人民币,,"1,941.41",,
9,30,广州和昇智通科技有限公司-省交院账簿类型,转-0002,7,计提 9月职工社会保险费 失业保险,66020204,66020204\管理费用\社会保险费\失业保险金,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,290.30,,,
9,30,广州和昇智通科技有限公司-省交院账簿类型,转-0002,8,计提 9月职工社会保险费 失业保险,22110204,22110204\应付职工薪酬\应付社会保险费\失业保险金,【绩效部门hl：和昇本部】,人民币,,290.30,,
9,30,广州和昇智通科技有限公司-省交院账簿类型,转-0003,1,计提 9月职工住房公积金,660204,660204\管理费用\住房公积金,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,"3,629.00",,,
9,30,广州和昇智通科技有限公司-省交院账簿类型,转-0003,2,计提 9月职工住房公积金,221106,221106\应付职工薪酬\应付住房公积金,【绩效部门hl：和昇本部】,人民币,,"3,629.00",,
9,30,广州和昇智通科技有限公司-省交院账簿类型,转-0004,1,计提 9月工会经费 50613*2%=1012.26,660207,660207\管理费用\工会经费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,"1,012.26",,,
9,30,广州和昇智通科技有限公司-省交院账簿类型,转-0004,2,计提 9月工会经费,221105,221105\应付职工薪酬\应付职工工会经费,【绩效部门hl：和昇本部】,人民币,,"1,012.26",,
9,30,广州和昇智通科技有限公司-省交院账簿类型,转-0005,1,列 和立公司 代缴8月工会经费,221105,221105\应付职工薪酬\应付职工工会经费,【绩效部门hl：和昇本部】,人民币,"1,044.26",,,
9,30,广州和昇智通科技有限公司-省交院账簿类型,转-0005,2,列 和立公司 代缴8月工会经费,224101,224101\其他应付款\单位往来,【客商：广东和立交通养护科技有限公司】【款项名称：无】【绩效部门hl：和昇本部】,人民币,,"1,044.26",,
9,30,广州和昇智通科技有限公司-省交院账簿类型,转-0006,1,计提 其他应收款坏账准备（23346*5%=1167.30）,670203,670203\信用减值损失\其他应收款减值损失,【绩效部门hl：和昇本部】,人民币,"1,167.30",,,
9,30,广州和昇智通科技有限公司-省交院账簿类型,转-0006,2,计提 其他应收款坏账准备（23346*5%=1167.30）,123102,123102\坏账准备\其他应收款坏账准备,【绩效部门hl：和昇本部】,人民币,,"1,167.30",,
9,30,广州和昇智通科技有限公司-省交院账簿类型,转-0007,1,计提 递延所得税资产（1167.30*25%=291.83）,18110101,18110101\递延所得税资产\资产减值准备\坏账准备,【绩效部门hl：和昇本部】,人民币,291.83,,,
9,30,广州和昇智通科技有限公司-省交院账簿类型,转-0007,2,计提 递延所得税资产（1167.30*25%=291.83）,680103,680103\所得税费用\递延所得税资产,【绩效部门hl：和昇本部】,人民币,-291.83,,,
9,30,广州和昇智通科技有限公司-省交院账簿类型,银付-0010,1,银行划扣手续费（工行2463）共6笔,660304,660304\财务费用\银行手续费,【绩效部门hl：和昇本部】,人民币,48.00,,,
9,30,广州和昇智通科技有限公司-省交院账簿类型,银付-0010,2,银行划扣手续费（工行2463）共6笔,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,4.50,,
9,30,广州和昇智通科技有限公司-省交院账簿类型,银付-0010,3,银行划扣手续费（工行2463）共6笔,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,4.50,,
9,30,广州和昇智通科技有限公司-省交院账簿类型,银付-0010,4,银行划扣手续费（工行2463）共6笔,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,9.00,,
9,30,广州和昇智通科技有限公司-省交院账簿类型,银付-0010,5,银行划扣手续费（工行2463）共6笔,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,3.00,,
9,30,广州和昇智通科技有限公司-省交院账簿类型,银付-0010,6,银行划扣手续费（工行2463）共6笔,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,4.50,,
9,30,广州和昇智通科技有限公司-省交院账簿类型,银付-0010,7,银行划扣手续费（工行2463）共6笔,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,22.50,,
10,21,广州和昇智通科技有限公司-省交院账簿类型,银付-0001,1,代缴 9月 个人所得税,222108,222108\应交税费\应交个人所得税,【绩效部门hl：公司本部】,人民币,"1,512.44",,,
10,21,广州和昇智通科技有限公司-省交院账簿类型,银付-0001,2,代缴 9月 个人所得税,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,"1,512.44",,
10,24,广州和昇智通科技有限公司-省交院账簿类型,银付-0002,1,付 刘海龙 申请支付 山西浩宇金属制品有限公司 购钻孔机一台,12210102,12210102\其他应收款\单位往来\其他往来,【客商：山西浩宇金属制品有限公司】【绩效部门hl：和昇本部】,人民币,"1,300.00",,,
10,24,广州和昇智通科技有限公司-省交院账簿类型,银付-0002,2,付 刘海龙 申请支付 山西浩宇金属制品有限公司 购钻孔机一台,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,"1,300.00",,
10,24,广州和昇智通科技有限公司-省交院账簿类型,银付-0003,1,付 程征金 报销 无线智测桩开发材料款,53010105,53010105\研发支出\费用化支出\材料费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,"10,048.68",,,
10,24,广州和昇智通科技有限公司-省交院账簿类型,银付-0003,2,付 程征金 报销 无线智测桩开发材料款,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,48.68,,
10,24,广州和昇智通科技有限公司-省交院账簿类型,银付-0003,3,付 程征金 报销 无线智测桩开发材料款 冲销备用金,12210201,12210201\其他应收款\员工往来\个人备用金,【部门：硬件开发部】【人员档案：程征金】【绩效部门hl：和昇本部】,人民币,,"10,000.00",,
10,24,广州和昇智通科技有限公司-省交院账簿类型,银付-0004,1,付 程征金 报销 张拉设备主板开发材料款,53010105,53010105\研发支出\费用化支出\材料费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,"4,129.80",,,
10,24,广州和昇智通科技有限公司-省交院账簿类型,银付-0004,2,付 程征金 报销 张拉设备主板开发材料款,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,"1,129.80",,
10,24,广州和昇智通科技有限公司-省交院账簿类型,银付-0004,3,付 程征金 报销 张拉设备主板开发材料款 冲销备用金,12210201,12210201\其他应收款\员工往来\个人备用金,【部门：硬件开发部】【人员档案：程征金】【绩效部门hl：和昇本部】,人民币,,"3,000.00",,
10,24,广州和昇智通科技有限公司-省交院账簿类型,银收-0001,1,收 和立母公司 借款（期限：一年，利率4%）,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,"300,000.00",,,
10,24,广州和昇智通科技有限公司-省交院账簿类型,银收-0001,2,收 和立母公司 借款,224101,224101\其他应付款\单位往来,【客商：广东和立交通养护科技有限公司】【款项名称：无】【绩效部门hl：公司本部】,人民币,,"300,000.00",,
10,25,广州和昇智通科技有限公司-省交院账簿类型,银付-0005,1,【代发】付 谢晓丽 报销 网银开户手续费,660304,660304\财务费用\银行手续费,【绩效部门hl：和昇本部】,人民币,53.11,,,
10,25,广州和昇智通科技有限公司-省交院账簿类型,银付-0005,2,【代发】付 黄波 报销 差旅费（高铁票）,660222,660222\管理费用\差旅费（可抵扣）,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,114.22,,,
10,25,广州和昇智通科技有限公司-省交院账簿类型,银付-0005,3,【进项发票】付 黄波 报销 差旅费（高铁票）共2张 价税合计124.50,2221010203,2221010203\应交税费\应交增值税\进项税额\差旅费抵扣进项,【绩效部门hl：公司本部】,人民币,10.28,,,
10,25,广州和昇智通科技有限公司-省交院账簿类型,银付-0005,4,【代发】付 黄波 报销 出差补助（7.4）,660221,660221\管理费用\差旅费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,100.00,,,
10,25,广州和昇智通科技有限公司-省交院账簿类型,银付-0005,5,【代发】付 黄波 报销 通讯费（7-9月）,6602080302,6602080302\管理费用\办公费\通讯费\员工通讯费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,747.20,,,
10,25,广州和昇智通科技有限公司-省交院账簿类型,银付-0005,6,【代发】付 黄波 报销 交通费（7-9月）,660221,660221\管理费用\差旅费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,900.00,,,
10,25,广州和昇智通科技有限公司-省交院账簿类型,银付-0005,7,【代发】付 刘海龙 报销 差旅费（住宿费）,660221,660221\管理费用\差旅费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,256.00,,,
10,25,广州和昇智通科技有限公司-省交院账簿类型,银付-0005,8,【代发】付 刘海龙 报销 出差补助（8.14-8.15）,660221,660221\管理费用\差旅费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,200.00,,,
10,25,广州和昇智通科技有限公司-省交院账簿类型,银付-0005,9,【代发】付 刘海龙 报销 交通费（7-9月）,660221,660221\管理费用\差旅费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,894.00,,,
10,25,广州和昇智通科技有限公司-省交院账簿类型,银付-0005,10,【代发】付 刘海龙 报销 通讯费（7-9月）,6602080302,6602080302\管理费用\办公费\通讯费\员工通讯费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,300.00,,,
10,25,广州和昇智通科技有限公司-省交院账簿类型,银付-0005,11,【代发】付 程征金 报销 差旅费（交通费、住宿费）,660221,660221\管理费用\差旅费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,"2,099.50",,,
10,25,广州和昇智通科技有限公司-省交院账簿类型,银付-0005,12,【代发】付 程征金 报销 差旅费（高铁票）,660222,660222\管理费用\差旅费（可抵扣）,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,136.70,,,
10,25,广州和昇智通科技有限公司-省交院账簿类型,银付-0005,13,【进项发票】付 程征金 报销 差旅费（高铁票）共2张 价税合计149,2221010203,2221010203\应交税费\应交增值税\进项税额\差旅费抵扣进项,【绩效部门hl：公司本部】,人民币,12.30,,,
10,25,广州和昇智通科技有限公司-省交院账簿类型,银付-0005,14,【代发】付 程征金 报销 出差补助（8.13-8.24）,660221,660221\管理费用\差旅费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,"1,200.00",,,
10,25,广州和昇智通科技有限公司-省交院账簿类型,银付-0005,15,【代发】付 程征金 报销 差旅费（交通费、住宿费）,660221,660221\管理费用\差旅费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,"1,172.50",,,
10,25,广州和昇智通科技有限公司-省交院账簿类型,银付-0005,16,【代发】付 程征金 报销 差旅费（高铁票）,660222,660222\管理费用\差旅费（可抵扣）,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,273.40,,,
10,25,广州和昇智通科技有限公司-省交院账簿类型,银付-0005,17,【进项发票】付 程征金 报销 差旅费（高铁票）共4张 价税合计298,2221010203,2221010203\应交税费\应交增值税\进项税额\差旅费抵扣进项,【绩效部门hl：公司本部】,人民币,24.60,,,
10,25,广州和昇智通科技有限公司-省交院账簿类型,银付-0005,18,【代发】付 程征金 报销 出差补助（9.9-9.10、9.23-9.28）,660221,660221\管理费用\差旅费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,700.00,,,
10,25,广州和昇智通科技有限公司-省交院账簿类型,银付-0005,19,【代发】付 程征金 报销 检测费,660211,660211\管理费用\中介机构费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,981.13,,,
10,25,广州和昇智通科技有限公司-省交院账簿类型,银付-0005,20,【进项发票】付 程征金 报销 检测费 NO.24952000000164732223 税率6% 价税合计1040,22210110,22210110\应交税费\应交增值税\待认证进项税额,【绩效部门hl：公司本部】,人民币,58.87,,,
10,25,广州和昇智通科技有限公司-省交院账簿类型,银付-0005,21,【代发】付 程征金 报销 软件费,66020899,66020899\管理费用\办公费\其他,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,578.00,,,
10,25,广州和昇智通科技有限公司-省交院账簿类型,银付-0005,22,【代发】付 程征金 报销 交通费（7-9月）,660221,660221\管理费用\差旅费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,900.00,,,
10,25,广州和昇智通科技有限公司-省交院账簿类型,银付-0005,23,【代发】付 程征金 报销 通讯费（7-9月）,6602080302,6602080302\管理费用\办公费\通讯费\员工通讯费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,295.80,,,
10,25,广州和昇智通科技有限公司-省交院账簿类型,银付-0005,24,【代发】付 硬件开发部 报销款,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,"12,007.61",,
10,25,广州和昇智通科技有限公司-省交院账簿类型,银付-0006,1,扣缴 10月单位负担职工社会保险费 养老,22110201,22110201\应付职工薪酬\应付社会保险费\养老保险金,【绩效部门hl：和昇本部】,人民币,"5,443.20",,,
10,25,广州和昇智通科技有限公司-省交院账簿类型,银付-0006,2,扣缴 10月单位负担职工社会保险费 医疗,22110203,22110203\应付职工薪酬\应付社会保险费\医疗保险费,【绩效部门hl：和昇本部】,人民币,"1,941.41",,,
10,25,广州和昇智通科技有限公司-省交院账簿类型,银付-0006,3,扣缴 10月单位负担职工社会保险费 失业,22110204,22110204\应付职工薪酬\应付社会保险费\失业保险金,【绩效部门hl：和昇本部】,人民币,290.30,,,
10,25,广州和昇智通科技有限公司-省交院账簿类型,银付-0006,4,扣缴 10月单位负担职工社会保险费 工伤,22110205,22110205\应付职工薪酬\应付社会保险费\工伤保险金,【绩效部门hl：和昇本部】,人民币,72.58,,,
10,25,广州和昇智通科技有限公司-省交院账簿类型,银付-0006,5,扣缴 10月职工社会保险费 养老 个人,1221020301,1221020301\其他应收款\员工往来\个人自负费用\养老保险金,,人民币,"2,903.04",,,
10,25,广州和昇智通科技有限公司-省交院账簿类型,银付-0006,6,扣缴 10月职工社会保险费 医疗 个人,1221020302,1221020302\其他应收款\员工往来\个人自负费用\医疗保险金,,人民币,725.76,,,
10,25,广州和昇智通科技有限公司-省交院账簿类型,银付-0006,7,扣缴 10月职工社会保险费 失业 个人,1221020303,1221020303\其他应收款\员工往来\个人自负费用\失业保险金,,人民币,72.58,,,
10,25,广州和昇智通科技有限公司-省交院账簿类型,银付-0006,8,扣缴 10月职工社会保险费（单位+个人）,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,"11,448.87",,
10,28,广州和昇智通科技有限公司-省交院账簿类型,银付-0007,1,付 刘海龙 10月安全员补贴,2211010101,2211010101\应付职工薪酬\短期薪酬\工资薪金\工资、奖金、津贴和补贴,【绩效部门hl：和昇本部】,人民币,300.00,,,
10,28,广州和昇智通科技有限公司-省交院账簿类型,银付-0007,2,付 刘海龙 10月安全员补贴,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,300.00,,
10,28,广州和昇智通科技有限公司-省交院账簿类型,银付-0008,1,付 张思敏 申请支付 广州诚派汽车租赁有限公司 8月租车费,66020903,66020903\管理费用\车辆使用费\租车费用,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,"2,630.00",,,
10,28,广州和昇智通科技有限公司-省交院账簿类型,银付-0008,2,付 张思敏 申请支付 广州诚派汽车租赁有限公司 8月租车费,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,"2,630.00",,
10,29,广州和昇智通科技有限公司-省交院账簿类型,银付-0009,1,付 10月员工工资,2211010101,2211010101\应付职工薪酬\短期薪酬\工资薪金\工资、奖金、津贴和补贴,【绩效部门hl：和昇本部】,人民币,"47,913.00",,,
10,29,广州和昇智通科技有限公司-省交院账簿类型,银付-0009,2,付 10月员工工资 代扣养老保险个人部分,1221020301,1221020301\其他应收款\员工往来\个人自负费用\养老保险金,,人民币,,"2,903.04",,
10,29,广州和昇智通科技有限公司-省交院账簿类型,银付-0009,3,付 10月员工工资 代扣医疗保险个人部分,1221020302,1221020302\其他应收款\员工往来\个人自负费用\医疗保险金,,人民币,,725.76,,
10,29,广州和昇智通科技有限公司-省交院账簿类型,银付-0009,4,付 10月员工工资 代扣失业保险个人部分,1221020303,1221020303\其他应收款\员工往来\个人自负费用\失业保险金,,人民币,,72.58,,
10,29,广州和昇智通科技有限公司-省交院账簿类型,银付-0009,5,付 10月员工工资 代扣住房公积金个人部分,224104,224104\其他应付款\应付住房公积金,【绩效部门hl：和昇本部】,人民币,,"4,210.00",,
10,29,广州和昇智通科技有限公司-省交院账簿类型,银付-0009,6,付 10月员工工资 代扣个税,222108,222108\应交税费\应交个人所得税,【绩效部门hl：和昇本部】,人民币,,"2,151.67",,
10,29,广州和昇智通科技有限公司-省交院账簿类型,银付-0009,7,付 10月员工工资,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,"37,849.95",,
10,31,广州和昇智通科技有限公司-省交院账簿类型,转-0001,1,计提 10月职工工资及安全员补贴,660201,660201\管理费用\工资薪金,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,"48,213.00",,,
10,31,广州和昇智通科技有限公司-省交院账簿类型,转-0001,2,计提 10月职工工资及安全员补贴,2211010101,2211010101\应付职工薪酬\短期薪酬\工资薪金\工资、奖金、津贴和补贴,【绩效部门hl：和昇本部】,人民币,,"48,213.00",,
10,31,广州和昇智通科技有限公司-省交院账簿类型,转-0002,1,计提 10月职工社会保险费 养老保险,66020201,66020201\管理费用\社会保险费\养老保险金,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,"5,443.20",,,
10,31,广州和昇智通科技有限公司-省交院账簿类型,转-0002,2,计提 10月职工社会保险费 养老保险,22110201,22110201\应付职工薪酬\应付社会保险费\养老保险金,【绩效部门hl：和昇本部】,人民币,,"5,443.20",,
10,31,广州和昇智通科技有限公司-省交院账簿类型,转-0002,3,计提 10月职工社会保险费 工伤保险,66020205,66020205\管理费用\社会保险费\工伤保险金,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,72.58,,,
10,31,广州和昇智通科技有限公司-省交院账簿类型,转-0002,4,计提 10月职工社会保险费 工伤保险,22110205,22110205\应付职工薪酬\应付社会保险费\工伤保险金,【绩效部门hl：和昇本部】,人民币,,72.58,,
10,31,广州和昇智通科技有限公司-省交院账簿类型,转-0002,5,计提 10月职工社会保险费 医疗保险,66020203,66020203\管理费用\社会保险费\医疗保险费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,"1,941.41",,,
10,31,广州和昇智通科技有限公司-省交院账簿类型,转-0002,6,计提 10月职工社会保险费 医疗保险,22110203,22110203\应付职工薪酬\应付社会保险费\医疗保险费,【绩效部门hl：和昇本部】,人民币,,"1,941.41",,
10,31,广州和昇智通科技有限公司-省交院账簿类型,转-0002,7,计提 10月职工社会保险费 失业保险,66020204,66020204\管理费用\社会保险费\失业保险金,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,290.30,,,
10,31,广州和昇智通科技有限公司-省交院账簿类型,转-0002,8,计提 10月职工社会保险费 失业保险,22110204,22110204\应付职工薪酬\应付社会保险费\失业保险金,【绩效部门hl：和昇本部】,人民币,,290.30,,
10,31,广州和昇智通科技有限公司-省交院账簿类型,转-0003,1,计提 10月职工住房公积金,660204,660204\管理费用\住房公积金,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,"3,629.00",,,
10,31,广州和昇智通科技有限公司-省交院账簿类型,转-0003,2,计提 10月职工住房公积金,221106,221106\应付职工薪酬\应付住房公积金,【绩效部门hl：和昇本部】,人民币,,"3,629.00",,
10,31,广州和昇智通科技有限公司-省交院账簿类型,转-0004,1,计提 10月工会经费 48213*2%=964.26,660207,660207\管理费用\工会经费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,964.26,,,
10,31,广州和昇智通科技有限公司-省交院账簿类型,转-0004,2,计提 10月工会经费,221105,221105\应付职工薪酬\应付职工工会经费,【绩效部门hl：和昇本部】,人民币,,964.26,,
10,31,广州和昇智通科技有限公司-省交院账簿类型,转-0005,1,列 和立公司 代缴9月工会经费,221105,221105\应付职工薪酬\应付职工工会经费,【绩效部门hl：和昇本部】,人民币,"1,012.26",,,
10,31,广州和昇智通科技有限公司-省交院账簿类型,转-0005,2,列 和立公司 代缴9月工会经费,224101,224101\其他应付款\单位往来,【客商：广东和立交通养护科技有限公司】【款项名称：无】【绩效部门hl：和昇本部】,人民币,,"1,012.26",,
10,31,广州和昇智通科技有限公司-省交院账簿类型,转-0006,1,列 刘海龙 冲销 国家知识产权局专利局 专利申请费,5301019903,5301019903\研发支出\费用化支出\其他费用\专利申请费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,"7,520.00",,,
10,31,广州和昇智通科技有限公司-省交院账簿类型,转-0006,2,【发票冲账】列 刘海龙 冲销 国家知识产权局专利局 专利申请费,12210102,12210102\其他应收款\单位往来\其他往来,【客商：国家知识产权局专利局广州代办处】【绩效部门hl：和昇本部】,人民币,,"7,520.00",,
10,31,广州和昇智通科技有限公司-省交院账簿类型,转-0007,1,列 刘海龙 冲销 广州晶东贸易有限公司 购办公室卡座1张（资产编码：J0001）,160110,160110\固定资产\J办公用具、设备,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,"2,826.00",,,
10,31,广州和昇智通科技有限公司-省交院账簿类型,转-0007,2,【发票冲账】列 刘海龙 冲销 广州晶东贸易有限公司 购办公室卡座1张,12210102,12210102\其他应收款\单位往来\其他往来,【客商：广州晶东贸易有限公司】【绩效部门hl：和昇本部】,人民币,,"2,826.00",,
10,31,广州和昇智通科技有限公司-省交院账簿类型,转-0008,1,计提 10月固定资产折旧,660225,660225\管理费用\折旧费,【部门：硬件开发部】【绩效部门hl：和昇本部】,人民币,44.75,,,
10,31,广州和昇智通科技有限公司-省交院账簿类型,转-0008,2,计提 10月固定资产折旧,1602,1602\累计折旧,【绩效部门hl：和昇本部】,人民币,,44.75,,
10,31,广州和昇智通科技有限公司-省交院账簿类型,银付-0010,1,银行划扣手续费（工行2463）共3笔,660304,660304\财务费用\银行手续费,【绩效部门hl：和昇本部】,人民币,32.00,,,
10,31,广州和昇智通科技有限公司-省交院账簿类型,银付-0010,2,银行划扣手续费（工行2463）共3笔,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,13.50,,
10,31,广州和昇智通科技有限公司-省交院账簿类型,银付-0010,3,银行划扣手续费（工行2463）共3笔,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,14.00,,
10,31,广州和昇智通科技有限公司-省交院账簿类型,银付-0010,4,银行划扣手续费（工行2463）共3笔,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,4.50,,
11,1,广州和昇智通科技有限公司-省交院账簿类型,银付-0001,1,扣缴 9月职工住房公积金,221106,221106\应付职工薪酬\应付住房公积金,【绩效部门hl：和昇本部】,人民币,"3,629.00",,,
11,1,广州和昇智通科技有限公司-省交院账簿类型,银付-0001,2,扣缴 9月职工住房公积金,224104,224104\其他应付款\应付住房公积金,【绩效部门hl：和昇本部】,人民币,"4,210.00",,,
11,1,广州和昇智通科技有限公司-省交院账簿类型,银付-0001,3,扣缴 9月职工住房公积金,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,"7,839.00",,
11,12,广州和昇智通科技有限公司-省交院账簿类型,银付-0002,1,代缴 10月 个人所得税,222108,222108\应交税费\应交个人所得税,【绩效部门hl：公司本部】,人民币,"2,151.67",,,
11,12,广州和昇智通科技有限公司-省交院账簿类型,银付-0002,2,代缴 10月 个人所得税,100201,100201\银行存款\工商银行,【银行账户：东城支行62463】,人民币,,"2,151.67",,
11,27,广州和昇智通科技有限公司-省交院账簿类型,银付-0003,1,扣缴 11月单位负担职工社会保险费 养老,22110201,22110201\应付职工薪酬\应付社会保险费\养老保险金,【绩效部门hl：和昇本部】,人民币,"5,443.20",,,
11,27,广州和昇智通科技有限公司-省交院账簿类型,银付-0003,2,扣缴 11月单位负担职工社会保险费 医疗,22110203,22110203\应付职工薪酬\应付社会保险费\医疗保险费,【绩效部门hl：和昇本部】,人民币,"1,941.41",,,
11,27,广州和昇智通科技有限公司-省交院账簿类型,银付-0003,3,扣缴 11月单位负担职工社会保险费 失业,22110204,22110204\应付职工薪酬\应付社会保险费\失业保险金,【绩效部门hl：和昇本部】,人民币,290.30,,,
11,27,广州和昇智通科技有限公司-省交院账簿类型,银付-0003,4,扣缴 11月单位负担职工社会保险费 工伤,22110205,22110205\应付职工薪酬\应付社会保险费\工伤保险金,【绩效部门hl：和昇本部】,人民币,72.58,,,
11,27,广州和昇智通科技有限公司-省交院账簿类型,银付-0003,5,扣缴 11月职工社会保险费 养老 个人,1221020301,1221020301\其他应收款\员工往来\个人自负费用\养老保险金,,人民币,"2,903.04",,,
