月,日,核算账簿名称,凭证号,分录号,摘要,科目编码,科目名称,辅助项,币种,借方-本币,贷方-本币,核销信息,结算信息
6,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0005,6,代扣个人企业年金,1221020305,1221020305\其他应收款\员工往来\个人自负费用\企业年金（个人部分）,【绩效部门hl：盛翔本部】,人民币,,248,,
6,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0005,7,付6月职工工资,100206,100206\银行存款\中信银行,【银行账户：中信银行股份有限公司江门分行3659】,人民币,,"12,733.12",,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0009,1,确认使用权资产与租赁负债-江门市蓬江区江门万达广场17幢1212室,164101,164101\使用权资产\房屋及建筑物,【绩效部门hl：盛翔本部】【物业地址：江门市蓬江区江门万达广场17幢1212室】,人民币,"11,375.00",,,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0009,2,确认使用权资产与租赁负债-江门市蓬江区江门万达广场17幢1212室,260301,260301\租赁负债\房屋及建筑物,【绩效部门hl：盛翔本部】【物业地址：江门市蓬江区江门万达广场17幢1212室】,人民币,,"11,375.00",,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0010,1,计提使用权资产折旧-江门市蓬江区江门万达广场17幢1212室,510115,510115\制造费用\折旧费,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,875,,,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0010,2,计提使用权资产折旧-江门市蓬江区江门万达广场17幢1212室,164201,164201\使用权资产累计折旧\房屋及建筑物,【绩效部门hl：盛翔本部】【物业地址：江门市蓬江区江门万达广场17幢1212室】,人民币,,875,,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0011,1,龙花报销 滨江新区鹤鸣路（陈垣路-汇泰路）及汇泰路（凤翔路-鹤鸣路）工程特殊地基处理检测服务检测 试验检测费,50010115,50010115\生产成本\基本生产成本\试验检测费,【部门：盛翔-盛翔本部】【项目：滨江新区鹤鸣路（陈垣路-汇泰路）及汇泰路（凤翔路-鹤鸣路）工程特殊地基处理检测服务检测 2022-SXJC-0045-江门分公司】【业务类别：检测】【绩效部门hl：盛翔本部】,人民币,"2,160.00",,,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0011,2,龙花报销 江门市蓬江区江门万达广场17幢1212室 2023.6.16-2023.12.31租金,260301,260301\租赁负债\房屋及建筑物,【绩效部门hl：盛翔本部】【物业地址：江门市蓬江区江门万达广场17幢1212室】,人民币,"11,375.00",,,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0011,3,龙花报销 款项,224102,224102\其他应付款\员工往来,【人员档案：龙花】【绩效部门hl：盛翔本部】,人民币,,"13,535.00",,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0012,1,结转6月未交增值税,2221010101,2221010101\应交税费\应交增值税\销项税额\销项税额(自开票),【绩效部门hl：盛翔本部】,人民币,"35,537.28",,,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0012,2,结转6月未交增值税,22210112,22210112\应交税费\应交增值税\转出未交增值税,【绩效部门hl：盛翔本部】,人民币,,"35,537.28",,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0013,1,转出6月未交增值税,22210112,22210112\应交税费\应交增值税\转出未交增值税,【绩效部门hl：盛翔本部】,人民币,"35,537.28",,,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0013,2,转出6月未交增值税,222102,222102\应交税费\未交增值税,【绩效部门hl：盛翔本部】,人民币,,"35,537.28",,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0014,1,计提6月增值税附加税费35537.28*0.07=2487.61,640302,640302\税金及附加\城市维护建设税,【绩效部门hl：盛翔本部】,人民币,"2,487.61",,,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0014,2,计提6月增值税附加税费35537.28*0.07=2487.61,222105,222105\应交税费\应交城市维护建设税,【绩效部门hl：盛翔本部】,人民币,,"2,487.61",,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0014,3,计提6月增值税附加税费35537.28*0.03=1066.12,640306,640306\税金及附加\教育费附加,【绩效部门hl：盛翔本部】,人民币,"1,066.12",,,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0014,4,计提6月增值税附加税费35537.28*0.03=1066.12,222110,222110\应交税费\应交教育费附加,【绩效部门hl：盛翔本部】,人民币,,"1,066.12",,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0014,5,计提6月增值税附加税费35537.28*0.02=710.75,640305,640305\税金及附加\地方教育附加,【绩效部门hl：盛翔本部】,人民币,710.75,,,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0014,6,计提6月增值税附加税费35537.28*0.02=710.75,222109,222109\应交税费\应交地方教育附加,【绩效部门hl：盛翔本部】,人民币,,710.75,,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0015,1,列盛翔公司6月产值收入 滨江新区鸿飞路（大林路-华盛路）工程特殊地基处理检测服务检测 2022-SXJC-0046 江门市蓬江区政府投资工程建设管理中心,1122,1122\应收账款,【客商：江门市蓬江区政府投资工程建设管理中心】【项目：滨江新区鸿飞路（大林路-华盛路）工程特殊地基处理检测服务检测 2022-SXJC-0046-江门分公司】【绩效部门hl：盛翔本部】,人民币,"184,442.88",,,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0015,2,列盛翔公司6月产值收入 滨江新区鸿飞路（大林路-华盛路）工程特殊地基处理检测服务检测 2022-SXJC-0046 江门市蓬江区政府投资工程建设管理中心,60010302,60010302\主营业务收入\项目运营收入\检测收入,【项目：滨江新区鸿飞路（大林路-华盛路）工程特殊地基处理检测服务检测 2022-SXJC-0046-江门分公司】【绩效部门hl：盛翔本部】,人民币,,"174,002.72",,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0015,3,列盛翔公司6月产值收入 滨江新区鸿飞路（大林路-华盛路）工程特殊地基处理检测服务检测 2022-SXJC-0046 江门市蓬江区政府投资工程建设管理中心,222121,222121\应交税费\待转销项税额（项目）,【项目：滨江新区鸿飞路（大林路-华盛路）工程特殊地基处理检测服务检测 2022-SXJC-0046-江门分公司】【绩效部门hl：盛翔本部】,人民币,,"10,440.16",,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0015,4,列盛翔公司6月产值收入 滨江新区鹤鸣路（陈垣路-汇泰路）及汇泰路（凤翔路-鹤鸣路）工程特殊地基处理检测服务检测 2022-SXJC-0045 江门市蓬江区政府投资工程建设管理中心,1122,1122\应收账款,【客商：江门市蓬江区政府投资工程建设管理中心】【项目：滨江新区鹤鸣路（陈垣路-汇泰路）及汇泰路（凤翔路-鹤鸣路）工程特殊地基处理检测服务检测 2022-SXJC-0045-江门分公司】【绩效部门hl：盛翔本部】,人民币,"170,319.84",,,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0015,5,列盛翔公司6月产值收入 滨江新区鹤鸣路（陈垣路-汇泰路）及汇泰路（凤翔路-鹤鸣路）工程特殊地基处理检测服务检测 2022-SXJC-0045 江门市蓬江区政府投资工程建设管理中心,60010302,60010302\主营业务收入\项目运营收入\检测收入,【项目：滨江新区鹤鸣路（陈垣路-汇泰路）及汇泰路（凤翔路-鹤鸣路）工程特殊地基处理检测服务检测 2022-SXJC-0045-江门分公司】【绩效部门hl：盛翔本部】,人民币,,"160,679.09",,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0015,6,列盛翔公司6月产值收入 滨江新区鹤鸣路（陈垣路-汇泰路）及汇泰路（凤翔路-鹤鸣路）工程特殊地基处理检测服务检测 2022-SXJC-0045 江门市蓬江区政府投资工程建设管理中心,222121,222121\应交税费\待转销项税额（项目）,【项目：滨江新区鹤鸣路（陈垣路-汇泰路）及汇泰路（凤翔路-鹤鸣路）工程特殊地基处理检测服务检测 2022-SXJC-0045-江门分公司】【绩效部门hl：盛翔本部】,人民币,,"9,640.75",,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0015,7,列盛翔公司6月产值收入 甘北路（白石大道-高沙东路）工程特殊地基处理检测服务检测 2022-SXJC-0044 江门市蓬江区政府投资工程建设管理中心,1122,1122\应收账款,【客商：江门市蓬江区政府投资工程建设管理中心】【项目：甘北路（白石大道-高沙东路）工程特殊地基处理检测服务检测2022-SXJC-0044-江门分公司】【绩效部门hl：盛翔本部】,人民币,"117,216.00",,,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0015,8,列盛翔公司6月产值收入 甘北路（白石大道-高沙东路）工程特殊地基处理检测服务检测 2022-SXJC-0044 江门市蓬江区政府投资工程建设管理中心,60010302,60010302\主营业务收入\项目运营收入\检测收入,【项目：甘北路（白石大道-高沙东路）工程特殊地基处理检测服务检测2022-SXJC-0044-江门分公司】【绩效部门hl：盛翔本部】,人民币,,"110,581.13",,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0015,9,列盛翔公司6月产值收入 甘北路（白石大道-高沙东路）工程特殊地基处理检测服务检测 2022-SXJC-0044 江门市蓬江区政府投资工程建设管理中心,222121,222121\应交税费\待转销项税额（项目）,【项目：甘北路（白石大道-高沙东路）工程特殊地基处理检测服务检测2022-SXJC-0044-江门分公司】【绩效部门hl：盛翔本部】,人民币,,"6,634.87",,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0015,10,列盛翔公司6月产值收入 荷塘镇康溪工业园及禾冈物流园周边市政道路升级改造工程项目道路检测服务检测 2022-SXJC-0089 江门市蓬江区政府投资工程建设管理中心,1122,1122\应收账款,【客商：江门市蓬江区政府投资工程建设管理中心】【项目：荷塘镇康溪工业园及禾冈物流园周边市政道路升级改造工程项目道路检测服务检测2022-SXJC-0089-江门分公司】【绩效部门hl：盛翔本部】,人民币,"200,000.00",,,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0015,11,列盛翔公司6月产值收入 荷塘镇康溪工业园及禾冈物流园周边市政道路升级改造工程项目道路检测服务检测 2022-SXJC-0089 江门市蓬江区政府投资工程建设管理中心,60010302,60010302\主营业务收入\项目运营收入\检测收入,【项目：荷塘镇康溪工业园及禾冈物流园周边市政道路升级改造工程项目道路检测服务检测2022-SXJC-0089-江门分公司】【绩效部门hl：盛翔本部】,人民币,,"188,679.25",,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0015,12,列盛翔公司6月产值收入 荷塘镇康溪工业园及禾冈物流园周边市政道路升级改造工程项目道路检测服务检测 2022-SXJC-0089 江门市蓬江区政府投资工程建设管理中心,222121,222121\应交税费\待转销项税额（项目）,【项目：荷塘镇康溪工业园及禾冈物流园周边市政道路升级改造工程项目道路检测服务检测2022-SXJC-0089-江门分公司】【绩效部门hl：盛翔本部】,人民币,,"11,320.75",,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0015,13,列盛翔公司6月产值收入 滨江新区鹤鸣路（陈垣路-汇泰路）及汇泰路（凤翔路-鹤鸣路）工程特殊地基处理检测服务检测 2022-SXJC-0045 江门市蓬江区政府投资工程建设管理中心,1122,1122\应收账款,【客商：江门市蓬江区政府投资工程建设管理中心】【项目：滨江新区鹤鸣路（陈垣路-汇泰路）及汇泰路（凤翔路-鹤鸣路）工程特殊地基处理检测服务检测 2022-SXJC-0045-江门分公司】【绩效部门hl：盛翔本部】,人民币,"300,000.00",,,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0015,14,列盛翔公司6月产值收入 滨江新区鹤鸣路（陈垣路-汇泰路）及汇泰路（凤翔路-鹤鸣路）工程特殊地基处理检测服务检测 2022-SXJC-0045 江门市蓬江区政府投资工程建设管理中心,60010302,60010302\主营业务收入\项目运营收入\检测收入,【项目：滨江新区鹤鸣路（陈垣路-汇泰路）及汇泰路（凤翔路-鹤鸣路）工程特殊地基处理检测服务检测 2022-SXJC-0045-江门分公司】【绩效部门hl：盛翔本部】,人民币,,"283,018.87",,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0015,15,列盛翔公司6月产值收入 滨江新区鹤鸣路（陈垣路-汇泰路）及汇泰路（凤翔路-鹤鸣路）工程特殊地基处理检测服务检测 2022-SXJC-0045 江门市蓬江区政府投资工程建设管理中心,222121,222121\应交税费\待转销项税额（项目）,【项目：滨江新区鹤鸣路（陈垣路-汇泰路）及汇泰路（凤翔路-鹤鸣路）工程特殊地基处理检测服务检测 2022-SXJC-0045-江门分公司】【绩效部门hl：盛翔本部】,人民币,,"16,981.13",,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0016,1,列盛翔6月产值合作成本-滨江新区鸿飞路（大林路-华盛路）工程特殊地基处理检测服务检测 2022-SXJC-0046-江门市志诚检测技术有限公司（税率1%）,50010107,50010107\生产成本\基本生产成本\外部合作成本,【部门：盛翔-盛翔本部】【项目：滨江新区鸿飞路（大林路-华盛路）工程特殊地基处理检测服务检测 2022-SXJC-0046-江门分公司】【业务类别：检测】【绩效部门hl：盛翔本部】,人民币,"120,332.67",,,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0016,2,列盛翔6月产值合作成本-滨江新区鸿飞路（大林路-华盛路）工程特殊地基处理检测服务检测 2022-SXJC-0046-江门市志诚检测技术有限公司（税率1%）,220203,220203\应付账款\暂估进项税,【客商：江门市志诚检测技术有限公司】【项目：滨江新区鸿飞路（大林路-华盛路）工程特殊地基处理检测服务检测 2022-SXJC-0046-江门分公司】【绩效部门hl：盛翔本部】【托外流水号：2022-SXJC-0046-江门分公司-托1】,人民币,"1,203.33",,,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0016,3,列盛翔6月产值合作成本-滨江新区鸿飞路（大林路-华盛路）工程特殊地基处理检测服务检测 2022-SXJC-0046-江门市志诚检测技术有限公司（税率1%）,220202,220202\应付账款\应付账款（新）,【客商：江门市志诚检测技术有限公司】【项目：滨江新区鸿飞路（大林路-华盛路）工程特殊地基处理检测服务检测 2022-SXJC-0046-江门分公司】【绩效部门hl：盛翔本部】【托外流水号：2022-SXJC-0046-江门分公司-托1】,人民币,,"121,536.00",,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0016,4,列盛翔6月产值合作成本-滨江新区鹤鸣路（陈垣路-汇泰路）及汇泰路（凤翔路-鹤鸣路）工程特殊地基处理检测服务检测 2022-SXJC-0045-江门市志诚检测技术有限公司（税率1%）,50010107,50010107\生产成本\基本生产成本\外部合作成本,【部门：盛翔-盛翔本部】【项目：滨江新区鹤鸣路（陈垣路-汇泰路）及汇泰路（凤翔路-鹤鸣路）工程特殊地基处理检测服务检测 2022-SXJC-0045-江门分公司】【业务类别：检测】【绩效部门hl：盛翔本部】,人民币,"101,973.27",,,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0016,5,列盛翔6月产值合作成本-滨江新区鹤鸣路（陈垣路-汇泰路）及汇泰路（凤翔路-鹤鸣路）工程特殊地基处理检测服务检测 2022-SXJC-0045-江门市志诚检测技术有限公司（税率1%）,220203,220203\应付账款\暂估进项税,【客商：江门市志诚检测技术有限公司】【项目：滨江新区鹤鸣路（陈垣路-汇泰路）及汇泰路（凤翔路-鹤鸣路）工程特殊地基处理检测服务检测 2022-SXJC-0045-江门分公司】【绩效部门hl：盛翔本部】【托外流水号：2022-SXJC-0045-江门分公司-托1】,人民币,"1,019.73",,,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0016,6,列盛翔6月产值合作成本-滨江新区鹤鸣路（陈垣路-汇泰路）及汇泰路（凤翔路-鹤鸣路）工程特殊地基处理检测服务检测 2022-SXJC-0045-江门市志诚检测技术有限公司（税率1%）,220202,220202\应付账款\应付账款（新）,【客商：江门市志诚检测技术有限公司】【项目：滨江新区鹤鸣路（陈垣路-汇泰路）及汇泰路（凤翔路-鹤鸣路）工程特殊地基处理检测服务检测 2022-SXJC-0045-江门分公司】【绩效部门hl：盛翔本部】【托外流水号：2022-SXJC-0045-江门分公司-托1】,人民币,,"102,993.00",,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0016,7,列盛翔6月产值合作成本-滨江新区鹤鸣路（陈垣路-汇泰路）及汇泰路（凤翔路-鹤鸣路）工程特殊地基处理检测服务检测 2022-SXJC-0045-广东穗科建设工程检测技术服务有限公司（税率1%）,50010107,50010107\生产成本\基本生产成本\外部合作成本,【部门：盛翔-盛翔本部】【项目：滨江新区鹤鸣路（陈垣路-汇泰路）及汇泰路（凤翔路-鹤鸣路）工程特殊地基处理检测服务检测 2022-SXJC-0045-江门分公司】【业务类别：检测】【绩效部门hl：盛翔本部】,人民币,"14,257.43",,,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0016,8,列盛翔6月产值合作成本-滨江新区鹤鸣路（陈垣路-汇泰路）及汇泰路（凤翔路-鹤鸣路）工程特殊地基处理检测服务检测 2022-SXJC-0045-广东穗科建设工程检测技术服务有限公司（税率1%）,220203,220203\应付账款\暂估进项税,【客商：广东穗科建设工程检测技术服务有限公司】【项目：滨江新区鹤鸣路（陈垣路-汇泰路）及汇泰路（凤翔路-鹤鸣路）工程特殊地基处理检测服务检测 2022-SXJC-0045-江门分公司】【绩效部门hl：盛翔本部】【托外流水号：2022-SXJC-0045-江门分公司-托2】,人民币,142.57,,,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0016,9,列盛翔6月产值合作成本-滨江新区鹤鸣路（陈垣路-汇泰路）及汇泰路（凤翔路-鹤鸣路）工程特殊地基处理检测服务检测 2022-SXJC-0045-广东穗科建设工程检测技术服务有限公司（税率1%）,220202,220202\应付账款\应付账款（新）,【客商：广东穗科建设工程检测技术服务有限公司】【项目：滨江新区鹤鸣路（陈垣路-汇泰路）及汇泰路（凤翔路-鹤鸣路）工程特殊地基处理检测服务检测 2022-SXJC-0045-江门分公司】【绩效部门hl：盛翔本部】【托外流水号：2022-SXJC-0045-江门分公司-托2】,人民币,,"14,400.00",,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0016,10,列盛翔6月产值合作成本-滨江新区鹤鸣路（陈垣路-汇泰路）及汇泰路（凤翔路-鹤鸣路）工程特殊地基处理检测服务检测 2022-SXJC-0045-江门市志诚检测技术有限公司（税率1%）,50010107,50010107\生产成本\基本生产成本\外部合作成本,【部门：盛翔-盛翔本部】【项目：滨江新区鹤鸣路（陈垣路-汇泰路）及汇泰路（凤翔路-鹤鸣路）工程特殊地基处理检测服务检测 2022-SXJC-0045-江门分公司】【业务类别：检测】【绩效部门hl：盛翔本部】,人民币,"204,727.81",,,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0016,11,列盛翔6月产值合作成本-滨江新区鹤鸣路（陈垣路-汇泰路）及汇泰路（凤翔路-鹤鸣路）工程特殊地基处理检测服务检测 2022-SXJC-0045-江门市志诚检测技术有限公司（税率1%）,220203,220203\应付账款\暂估进项税,【客商：江门市志诚检测技术有限公司】【项目：滨江新区鹤鸣路（陈垣路-汇泰路）及汇泰路（凤翔路-鹤鸣路）工程特殊地基处理检测服务检测 2022-SXJC-0045-江门分公司】【绩效部门hl：盛翔本部】【托外流水号：2022-SXJC-0045-江门分公司-托1】,人民币,"2,047.28",,,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0016,12,列盛翔6月产值合作成本-滨江新区鹤鸣路（陈垣路-汇泰路）及汇泰路（凤翔路-鹤鸣路）工程特殊地基处理检测服务检测 2022-SXJC-0045-江门市志诚检测技术有限公司（税率1%）,220202,220202\应付账款\应付账款（新）,【客商：江门市志诚检测技术有限公司】【项目：滨江新区鹤鸣路（陈垣路-汇泰路）及汇泰路（凤翔路-鹤鸣路）工程特殊地基处理检测服务检测 2022-SXJC-0045-江门分公司】【绩效部门hl：盛翔本部】【托外流水号：2022-SXJC-0045-江门分公司-托1】,人民币,,"206,775.09",,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0017,1,计提4月职工企业年金,51010202,51010202\制造费用\社会保险费\补充养老保险,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,800.07,,,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0017,2,计提4月职工企业年金,22110202,22110202\应付职工薪酬\应付社会保险费\补充养老保险,【绩效部门hl：盛翔本部】,人民币,,800.07,,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0018,1,计提5月职工企业年金,51010202,51010202\制造费用\社会保险费\补充养老保险,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,800.07,,,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0018,2,计提5月职工企业年金,22110202,22110202\应付职工薪酬\应付社会保险费\补充养老保险,【绩效部门hl：盛翔本部】,人民币,,800.07,,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0019,1,计提6月职工企业年金,51010202,51010202\制造费用\社会保险费\补充养老保险,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,800.07,,,
6,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0019,2,计提6月职工企业年金,22110202,22110202\应付职工薪酬\应付社会保险费\补充养老保险,【绩效部门hl：盛翔本部】,人民币,,800.07,,
7,1,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0001,1,付 中信银行普通转账（跨行）手续费,660304,660304\财务费用\银行手续费,【绩效部门hl：盛翔本部】,人民币,7.2,,,
7,1,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0001,2,付 中信银行普通转账（跨行）手续费,100206,100206\银行存款\中信银行,【银行账户：中信银行股份有限公司江门分行3659】,人民币,,7.2,,
7,4,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0001,1,2023-SXJC-0023 S365麻阳线银湖湾段改线工程（路面及交通安全设施完善工程）检验检测服务检测 江门市银湖湾滨海新区投资开发有限公司(发票：42692.42 税；2416.55 NO.115891467）,222121,222121\应交税费\待转销项税额（项目）,【项目：河源市大江桥旧桥拆除工程设计2023-R-0023】【绩效部门hl：盛翔本部】,人民币,"2,416.55",,,
7,4,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0001,2,2023-SXJC-0023 S365麻阳线银湖湾段改线工程（路面及交通安全设施完善工程）检验检测服务检测 江门市银湖湾滨海新区投资开发有限公司(发票：42692.42 税；2416.55 NO.115891467）,2221010101,2221010101\应交税费\应交增值税\销项税额\销项税额(自开票),【绩效部门hl：盛翔本部】,人民币,,"2,416.55",,
7,17,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0002,1,缴纳6月增值税,222102,222102\应交税费\未交增值税,【绩效部门hl：盛翔本部】,人民币,"35,537.28",,,
7,17,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0002,2,缴纳6月增值税,100206,100206\银行存款\中信银行,【银行账户：中信银行股份有限公司江门分行3659】,人民币,,"35,537.28",,
7,17,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0003,1,缴纳6月城市维护建设税,222105,222105\应交税费\应交城市维护建设税,【绩效部门hl：盛翔本部】,人民币,"2,487.61",,,
7,17,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0003,2,缴纳6月教育费附加,222110,222110\应交税费\应交教育费附加,【绩效部门hl：盛翔本部】,人民币,"1,066.12",,,
7,17,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0003,3,缴纳6月地方教育附加,222109,222109\应交税费\应交地方教育附加,【绩效部门hl：盛翔本部】,人民币,710.75,,,
7,17,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0003,4,缴纳6月增值税附加税,100206,100206\银行存款\中信银行,【银行账户：中信银行股份有限公司江门分行3659】,人民币,,"4,264.48",,
7,25,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0002,1,盛翔公司代缴6月职工住房公积金,224104,224104\其他应付款\应付住房公积金,【绩效部门hl：盛翔本部】,人民币,"1,781.00",,,
7,25,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0002,2,盛翔公司代缴6月职工住房公积金,221106,221106\应付职工薪酬\应付住房公积金,【绩效部门hl：盛翔本部】,人民币,"1,781.00",,,
7,25,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0002,3,盛翔公司代缴6月职工住房公积金,224101,224101\其他应付款\单位往来,【客商：广东盛翔交通工程检测有限公司】【款项名称：无】【绩效部门hl：盛翔本部】,人民币,,"3,562.00",,
7,25,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0003,1,和立公司代缴2023年6月工会经费,221105,221105\应付职工薪酬\应付职工工会经费,【绩效部门hl：盛翔本部】,人民币,325.52,,,
7,25,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0003,2,和立公司代缴2023年6月工会经费,224101,224101\其他应付款\单位往来,【客商：广东和立交通养护科技有限公司】【款项名称：无】【绩效部门hl：盛翔本部】,人民币,,325.52,,
7,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0004,1,计提7月职工社保费,51010201,51010201\制造费用\社会保险费\养老保险金,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,"3,476.34",,,
7,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0004,2,计提7月职工社保费,51010205,51010205\制造费用\社会保险费\工伤保险金,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,49.66,,,
7,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0004,3,计提7月职工社保费,51010203,51010203\制造费用\社会保险费\医疗保险费,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,"1,700.92",,,
7,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0004,4,计提7月职工社保费,51010204,51010204\制造费用\社会保险费\失业保险金,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,198.65,,,
7,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0004,5,计提7月职工社保费,22110201,22110201\应付职工薪酬\应付社会保险费\养老保险金,【绩效部门hl：盛翔本部】,人民币,,"3,476.34",,
7,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0004,6,计提7月职工社保费,22110205,22110205\应付职工薪酬\应付社会保险费\工伤保险金,【绩效部门hl：盛翔本部】,人民币,,49.66,,
7,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0004,7,计提7月职工社保费,22110203,22110203\应付职工薪酬\应付社会保险费\医疗保险费,【绩效部门hl：盛翔本部】,人民币,,"1,700.92",,
7,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0004,8,计提7月职工社保费,22110204,22110204\应付职工薪酬\应付社会保险费\失业保险金,【绩效部门hl：盛翔本部】,人民币,,198.65,,
7,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0005,1,盛翔公司代付7月职工社保费,22110201,22110201\应付职工薪酬\应付社会保险费\养老保险金,【绩效部门hl：盛翔本部】,人民币,"3,476.34",,,
