月,日,核算账簿名称,凭证号,分录号,摘要,科目编码,科目名称,辅助项,币种,借方-本币,贷方-本币,核销信息,结算信息
3,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0006,1,计提 3月工会经费 研发中心 58468*2%=1169.36,660207,660207\管理费用\工会经费,【部门：研发中心】【绩效部门hl：工程】,人民币,"1,169.36",,,
3,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0006,2,计提 3月工会经费 研发中心,221105,221105\应付职工薪酬\应付职工工会经费,【绩效部门hl：工程】,人民币,,"1,169.36",,
3,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0007,1,计提 3月公积金-单位 研发中心,53010104,53010104\研发支出\费用化支出\住房公积金,【部门：研发中心】【绩效部门hl：工程】,人民币,"7,308.00",,,
3,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0007,2,计提 3月公积金-单位 研发中心,221106,221106\应付职工薪酬\应付住房公积金,【绩效部门hl：工程】,人民币,,"7,308.00",,
4,17,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0001,1,缴纳 3月 个人所得税,222108,222108\应交税费\应交个人所得税,【绩效部门hl：工程】,人民币,851.19,,,
4,17,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0001,2,缴纳 3月 个人所得税,100206,100206\银行存款\中信银行,【银行账户：中信银行佛山南海大道支行1434】,人民币,,851.19,,
4,27,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0002,1,付 4月职工工资,2211010101,2211010101\应付职工薪酬\短期薪酬\工资薪金\工资、奖金、津贴和补贴,【绩效部门hl：工程】,人民币,"58,468.00",,,
4,27,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0002,2,付 4月职工工资,100206,100206\银行存款\中信银行,【银行账户：中信银行佛山南海大道支行1434】,人民币,,"42,521.21",,
4,27,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0002,3,付 4月职工工资 个人养老保险金,1221020301,1221020301\其他应收款\员工往来\个人自负费用\养老保险金,,人民币,,"4,795.68",,
4,27,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0002,4,付 4月职工工资 个人医疗保险金,1221020302,1221020302\其他应收款\员工往来\个人自负费用\医疗保险金,,人民币,,"1,218.06",,
4,27,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0002,5,付 4月职工工资 个人失业保险金,1221020303,1221020303\其他应收款\员工往来\个人自负费用\失业保险金,,人民币,,121.80,,
4,27,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0002,6,付 4月职工工资 个人住房公积金,224104,224104\其他应付款\应付住房公积金,【绩效部门hl：工程】,人民币,,"7,308.00",,
4,27,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0002,7,付 4月职工工资 企业年金,1221020305,1221020305\其他应收款\员工往来\个人自负费用\企业年金（个人部分）,,人民币,,761.00,,
4,27,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0002,8,付 4月职工工资 个人所得税,222108,222108\应交税费\应交个人所得税,【绩效部门hl：工程】,人民币,,"1,742.25",,
4,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0001,1,列 和立代付 4月社保费 养老保险,22110201,22110201\应付职工薪酬\应付社会保险费\养老保险金,【绩效部门hl：工程】,人民币,"8,392.44",,,
4,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0001,2,列 和立代付 4月社保费 医疗保险,22110203,22110203\应付职工薪酬\应付社会保险费\医疗保险费,【绩效部门hl：工程】,人民币,"4,171.85",,,
4,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0001,3,列 和立代付 4月社保费 失业保险,22110204,22110204\应付职工薪酬\应付社会保险费\失业保险金,【绩效部门hl：工程】,人民币,194.89,,,
4,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0001,4,列 和立代付 4月社保费 工伤保险,22110205,22110205\应付职工薪酬\应付社会保险费\工伤保险金,【绩效部门hl：工程】,人民币,209.51,,,
4,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0001,5,列 和立代付 4月社保费 养老保险-个人,1221020301,1221020301\其他应收款\员工往来\个人自负费用\养老保险金,,人民币,"4,795.68",,,
4,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0001,6,列 和立代付 4月社保费 医疗保险-个人,1221020302,1221020302\其他应收款\员工往来\个人自负费用\医疗保险金,,人民币,"1,218.06",,,
4,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0001,7,列 和立代付 4月社保费 失业保险-个人,1221020303,1221020303\其他应收款\员工往来\个人自负费用\失业保险金,,人民币,121.80,,,
4,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0001,8,列 和立代付 4月社保费,224101,224101\其他应付款\单位往来,【客商：广东和立交通养护科技有限公司】【款项名称：无】【绩效部门hl：工程】,人民币,,"19,104.23",,
4,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0002,1,列 和立代付 佛山分公司 3月工会经费,221105,221105\应付职工薪酬\应付职工工会经费,【绩效部门hl：工程】,人民币,"1,169.36",,,
4,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0002,2,列 和立代付 佛山分公司 3月工会经费,224101,224101\其他应付款\单位往来,【客商：广东和立交通养护科技有限公司】【款项名称：无】【绩效部门hl：工程】,人民币,,"1,169.36",,
4,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0003,1,列 和立 代付 3月公积金 单位,221106,221106\应付职工薪酬\应付住房公积金,【绩效部门hl：工程】,人民币,"7,308.00",,,
4,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0003,2,列 和立 代付 3月公积金 个人,224104,224104\其他应付款\应付住房公积金,【绩效部门hl：工程】,人民币,"7,308.00",,,
4,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0003,3,列 和立 代付 3月公积金,224101,224101\其他应付款\单位往来,【客商：广东和立交通养护科技有限公司】【款项名称：无】【绩效部门hl：工程】,人民币,,"14,616.00",,
4,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0004,1,计提 4月职工工资  研发中心,53010101,53010101\研发支出\费用化支出\工资薪金,【部门：研发中心】【绩效部门hl：工程】,人民币,"58,468.00",,,
4,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0004,2,计提 4月职工工资,2211010101,2211010101\应付职工薪酬\短期薪酬\工资薪金\工资、奖金、津贴和补贴,【绩效部门hl：工程】,人民币,,"58,468.00",,
4,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0005,1,计提 4月社保 养老保险 单位 研发中心,5301010201,5301010201\研发支出\费用化支出\社会保险费\养老保险金,【部门：研发中心】【绩效部门hl：工程】,人民币,"8,392.44",,,
4,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0005,2,计提 4月社保 医疗保险 单位 研发中心,5301010203,5301010203\研发支出\费用化支出\社会保险费\医疗保险费,【部门：研发中心】【绩效部门hl：工程】,人民币,"4,171.85",,,
4,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0005,3,计提 4月社保 失业保险 单位 研发中心,5301010204,5301010204\研发支出\费用化支出\社会保险费\失业保险金,【部门：研发中心】【绩效部门hl：工程】,人民币,194.89,,,
4,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0005,4,计提 4月社保 工伤保险 单位 研发中心,5301010205,5301010205\研发支出\费用化支出\社会保险费\工伤保险金,【部门：研发中心】【绩效部门hl：工程】,人民币,209.51,,,
4,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0005,5,计提 4月社保 养老保险 单位,22110201,22110201\应付职工薪酬\应付社会保险费\养老保险金,【绩效部门hl：工程】,人民币,,"8,392.44",,
4,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0005,6,计提 4月社保 医疗保险 单位,22110203,22110203\应付职工薪酬\应付社会保险费\医疗保险费,【绩效部门hl：工程】,人民币,,"4,171.85",,
4,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0005,7,计提 4月社保 失业保险 单位,22110204,22110204\应付职工薪酬\应付社会保险费\失业保险金,【绩效部门hl：工程】,人民币,,194.89,,
4,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0005,8,计提 4月社保 工伤保险 单位,22110205,22110205\应付职工薪酬\应付社会保险费\工伤保险金,【绩效部门hl：工程】,人民币,,209.51,,
4,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0006,1,计提 4月工会经费 研发中心 58468*2%=1169.36,660207,660207\管理费用\工会经费,【部门：研发中心】【绩效部门hl：工程】,人民币,"1,169.36",,,
4,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0006,2,计提 4月工会经费 研发中心,221105,221105\应付职工薪酬\应付职工工会经费,【绩效部门hl：工程】,人民币,,"1,169.36",,
4,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0007,1,计提 4月公积金-单位 研发中心,53010104,53010104\研发支出\费用化支出\住房公积金,【部门：研发中心】【绩效部门hl：工程】,人民币,"7,308.00",,,
4,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0007,2,计提 4月公积金-单位 研发中心,221106,221106\应付职工薪酬\应付住房公积金,【绩效部门hl：工程】,人民币,,"7,308.00",,
5,12,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0001,1,缴纳 4月 个人所得税,222108,222108\应交税费\应交个人所得税,【绩效部门hl：工程】,人民币,"1,742.25",,,
5,12,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0001,2,缴纳 4月 个人所得税,100206,100206\银行存款\中信银行,【银行账户：中信银行佛山南海大道支行1434】,人民币,,"1,742.25",,
5,26,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0002,1,付 5月职工工资,2211010101,2211010101\应付职工薪酬\短期薪酬\工资薪金\工资、奖金、津贴和补贴,【绩效部门hl：工程】,人民币,"58,468.00",,,
5,26,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0002,2,付 5月职工工资,100206,100206\银行存款\中信银行,【银行账户：中信银行佛山南海大道支行1434】,人民币,,"42,054.14",,
5,26,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0002,3,付 5月职工工资 个人养老保险金,1221020301,1221020301\其他应收款\员工往来\个人自负费用\养老保险金,,人民币,,"4,795.68",,
5,26,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0002,4,付 5月职工工资 个人医疗保险金,1221020302,1221020302\其他应收款\员工往来\个人自负费用\医疗保险金,,人民币,,"1,218.06",,
5,26,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0002,5,付 5月职工工资 个人失业保险金,1221020303,1221020303\其他应收款\员工往来\个人自负费用\失业保险金,,人民币,,121.80,,
5,26,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0002,6,付 5月职工工资 个人住房公积金,224104,224104\其他应付款\应付住房公积金,【绩效部门hl：工程】,人民币,,"7,308.00",,
5,26,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0002,7,付 5月职工工资 企业年金,1221020305,1221020305\其他应收款\员工往来\个人自负费用\企业年金（个人部分）,,人民币,,761.00,,
5,26,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0002,8,付 5月职工工资 个人所得税,222108,222108\应交税费\应交个人所得税,【绩效部门hl：工程】,人民币,,"2,209.32",,
5,26,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银收-0001,1,收到 和立母公司 资金调拨,100206,100206\银行存款\中信银行,【银行账户：中信银行佛山南海大道支行1434】,人民币,"800,000.00",,,
5,26,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银收-0001,2,收到 和立母公司 资金调拨,224101,224101\其他应付款\单位往来,【客商：广东和立交通养护科技有限公司】【款项名称：无】【绩效部门hl：工程】,人民币,,"800,000.00",,
5,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0001,1,列 和立代付 5月社保费 养老保险,22110201,22110201\应付职工薪酬\应付社会保险费\养老保险金,【绩效部门hl：工程】,人民币,"8,392.44",,,
5,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0001,2,列 和立代付 5月社保费 医疗保险,22110203,22110203\应付职工薪酬\应付社会保险费\医疗保险费,【绩效部门hl：工程】,人民币,"4,171.85",,,
5,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0001,3,列 和立代付 5月社保费 失业保险,22110204,22110204\应付职工薪酬\应付社会保险费\失业保险金,【绩效部门hl：工程】,人民币,487.23,,,
5,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0001,4,列 和立代付 5月社保费 工伤保险,22110205,22110205\应付职工薪酬\应付社会保险费\工伤保险金,【绩效部门hl：工程】,人民币,261.88,,,
5,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0001,5,列 和立代付 5月社保费 养老保险-个人,1221020301,1221020301\其他应收款\员工往来\个人自负费用\养老保险金,,人民币,"4,795.68",,,
5,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0001,6,列 和立代付 5月社保费 医疗保险-个人,1221020302,1221020302\其他应收款\员工往来\个人自负费用\医疗保险金,,人民币,"1,218.06",,,
5,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0001,7,列 和立代付 5月社保费 失业保险-个人,1221020303,1221020303\其他应收款\员工往来\个人自负费用\失业保险金,,人民币,121.80,,,
5,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0001,8,列 和立代付 5月社保费,224101,224101\其他应付款\单位往来,【客商：广东和立交通养护科技有限公司】【款项名称：无】【绩效部门hl：工程】,人民币,,"19,448.94",,
5,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0002,1,列 和立代付 佛山分公司 4月工会经费,221105,221105\应付职工薪酬\应付职工工会经费,【绩效部门hl：工程】,人民币,"1,169.36",,,
5,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0002,2,列 和立代付 佛山分公司 4月工会经费,224101,224101\其他应付款\单位往来,【客商：广东和立交通养护科技有限公司】【款项名称：无】【绩效部门hl：工程】,人民币,,"1,169.36",,
5,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0003,1,列 和立 代付 4月公积金 单位,221106,221106\应付职工薪酬\应付住房公积金,【绩效部门hl：工程】,人民币,"7,308.00",,,
5,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0003,2,列 和立 代付 4月公积金 个人,224104,224104\其他应付款\应付住房公积金,【绩效部门hl：工程】,人民币,"7,308.00",,,
5,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0003,3,列 和立 代付 4月公积金,224101,224101\其他应付款\单位往来,【客商：广东和立交通养护科技有限公司】【款项名称：无】【绩效部门hl：工程】,人民币,,"14,616.00",,
5,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0004,1,计提 5月职工工资  研发中心,53010101,53010101\研发支出\费用化支出\工资薪金,【部门：研发中心】【绩效部门hl：工程】,人民币,"58,468.00",,,
5,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0004,2,计提 5月职工工资,2211010101,2211010101\应付职工薪酬\短期薪酬\工资薪金\工资、奖金、津贴和补贴,【绩效部门hl：工程】,人民币,,"58,468.00",,
5,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0005,1,计提 5月社保 养老保险 单位 研发中心,5301010201,5301010201\研发支出\费用化支出\社会保险费\养老保险金,【部门：研发中心】【绩效部门hl：工程】,人民币,"8,392.44",,,
5,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0005,2,计提 5月社保 医疗保险 单位 研发中心,5301010203,5301010203\研发支出\费用化支出\社会保险费\医疗保险费,【部门：研发中心】【绩效部门hl：工程】,人民币,"4,171.85",,,
5,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0005,3,计提 5月社保 失业保险 单位 研发中心,5301010204,5301010204\研发支出\费用化支出\社会保险费\失业保险金,【部门：研发中心】【绩效部门hl：工程】,人民币,487.23,,,
5,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0005,4,计提 5月社保 工伤保险 单位 研发中心,5301010205,5301010205\研发支出\费用化支出\社会保险费\工伤保险金,【部门：研发中心】【绩效部门hl：工程】,人民币,261.88,,,
5,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0005,5,计提 5月社保 养老保险 单位,22110201,22110201\应付职工薪酬\应付社会保险费\养老保险金,【绩效部门hl：工程】,人民币,,"8,392.44",,
5,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0005,6,计提 5月社保 医疗保险 单位,22110203,22110203\应付职工薪酬\应付社会保险费\医疗保险费,【绩效部门hl：工程】,人民币,,"4,171.85",,
5,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0005,7,计提 5月社保 失业保险 单位,22110204,22110204\应付职工薪酬\应付社会保险费\失业保险金,【绩效部门hl：工程】,人民币,,487.23,,
5,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0005,8,计提 5月社保 工伤保险 单位,22110205,22110205\应付职工薪酬\应付社会保险费\工伤保险金,【绩效部门hl：工程】,人民币,,261.88,,
5,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0006,1,计提 5月工会经费 研发中心 58468*2%=1169.36,660207,660207\管理费用\工会经费,【部门：研发中心】【绩效部门hl：工程】,人民币,"1,169.36",,,
5,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0006,2,计提 5月工会经费 研发中心,221105,221105\应付职工薪酬\应付职工工会经费,【绩效部门hl：工程】,人民币,,"1,169.36",,
5,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0007,1,计提 5月公积金-单位 研发中心,53010104,53010104\研发支出\费用化支出\住房公积金,【部门：研发中心】【绩效部门hl：工程】,人民币,"7,308.00",,,
5,31,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0007,2,计提 5月公积金-单位 研发中心,221106,221106\应付职工薪酬\应付住房公积金,【绩效部门hl：工程】,人民币,,"7,308.00",,
6,14,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0001,1,缴纳 5月 个人所得税,222108,222108\应交税费\应交个人所得税,【绩效部门hl：工程】,人民币,"114,212.37",,,
6,14,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0001,2,缴纳 5月 个人所得税,100206,100206\银行存款\中信银行,【银行账户：中信银行佛山南海大道支行1434】,人民币,,"114,212.37",,
6,14,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0001,3,列 5月 个人所得税 至 和立公司,224101,224101\其他应付款\单位往来,【客商：广东和立交通养护科技有限公司】【款项名称：无】【绩效部门hl：工程】,人民币,"112,003.05",,,
6,14,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0001,4,列 5月 个人所得税 至 和立公司,222108,222108\应交税费\应交个人所得税,【绩效部门hl：工程】,人民币,,"112,003.05",,
6,15,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0002,1,付 和立母公司 往来款,224101,224101\其他应付款\单位往来,【客商：广东和立交通养护科技有限公司】【款项名称：无】【绩效部门hl：工程】,人民币,"600,000.00",,,
6,15,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0002,2,付 和立母公司 往来款,100206,100206\银行存款\中信银行,【银行账户：中信银行佛山南海大道支行1434】,人民币,,"600,000.00",,
6,21,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银收-0001,1,收 银行存款利息收入,100206,100206\银行存款\中信银行,【银行账户：中信银行佛山南海大道支行1434】,人民币,128.34,,,
6,21,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银收-0001,2,收 银行存款利息收入,66030201,66030201\财务费用\利息收入\银行利息收入,【绩效部门hl：公司本部】,人民币,-128.34,,,
6,28,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0003,1,付 6月职工工资,2211010101,2211010101\应付职工薪酬\短期薪酬\工资薪金\工资、奖金、津贴和补贴,【绩效部门hl：工程】,人民币,"58,468.00",,,
6,28,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0003,2,付 6月职工工资,100206,100206\银行存款\中信银行,【银行账户：中信银行佛山南海大道支行1434】,人民币,,"39,121.47",,
6,28,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0003,3,付 6月职工工资 个人养老保险金,1221020301,1221020301\其他应收款\员工往来\个人自负费用\养老保险金,,人民币,,"4,795.68",,
6,28,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0003,4,付 6月职工工资 个人医疗保险金,1221020302,1221020302\其他应收款\员工往来\个人自负费用\医疗保险金,,人民币,,"1,218.06",,
6,28,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0003,5,付 6月职工工资 个人失业保险金,1221020303,1221020303\其他应收款\员工往来\个人自负费用\失业保险金,,人民币,,121.80,,
6,28,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0003,6,付 6月职工工资 个人住房公积金,224104,224104\其他应付款\应付住房公积金,【绩效部门hl：工程】,人民币,,"7,308.00",,
6,28,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0003,7,付 6月职工工资 企业年金,1221020305,1221020305\其他应收款\员工往来\个人自负费用\企业年金（个人部分）,,人民币,,761.00,,
6,28,广东和立土木工程有限公司佛山分公司-省交院账簿类型,银付-0003,8,付 6月职工工资 个人所得税,222108,222108\应交税费\应交个人所得税,【绩效部门hl：工程】,人民币,,"5,141.99",,
6,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0001,1,列 和立代付 6月社保费 养老保险,22110201,22110201\应付职工薪酬\应付社会保险费\养老保险金,【绩效部门hl：工程】,人民币,"8,392.44",,,
6,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0001,2,列 和立代付 6月社保费 医疗保险,22110203,22110203\应付职工薪酬\应付社会保险费\医疗保险费,【绩效部门hl：工程】,人民币,"4,171.85",,,
6,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0001,3,列 和立代付 6月社保费 失业保险,22110204,22110204\应付职工薪酬\应付社会保险费\失业保险金,【绩效部门hl：工程】,人民币,487.23,,,
6,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0001,4,列 和立代付 6月社保费 工伤保险,22110205,22110205\应付职工薪酬\应付社会保险费\工伤保险金,【绩效部门hl：工程】,人民币,261.88,,,
6,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0001,5,列 和立代付 6月社保费 养老保险-个人,1221020301,1221020301\其他应收款\员工往来\个人自负费用\养老保险金,,人民币,"4,795.68",,,
6,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0001,6,列 和立代付 6月社保费 医疗保险-个人,1221020302,1221020302\其他应收款\员工往来\个人自负费用\医疗保险金,,人民币,"1,218.06",,,
6,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0001,7,列 和立代付 6月社保费 失业保险-个人,1221020303,1221020303\其他应收款\员工往来\个人自负费用\失业保险金,,人民币,121.80,,,
6,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0001,8,列 和立代付 6月社保费,224101,224101\其他应付款\单位往来,【客商：广东和立交通养护科技有限公司】【款项名称：无】【绩效部门hl：工程】,人民币,,"19,448.94",,
6,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0002,1,列 和立代付 佛山分公司 5月工会经费,221105,221105\应付职工薪酬\应付职工工会经费,【绩效部门hl：工程】,人民币,"1,169.36",,,
6,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0002,2,列 和立代付 佛山分公司 5月工会经费,224101,224101\其他应付款\单位往来,【客商：广东和立交通养护科技有限公司】【款项名称：无】【绩效部门hl：工程】,人民币,,"1,169.36",,
6,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0003,1,列 和立 代付 5月公积金 单位,221106,221106\应付职工薪酬\应付住房公积金,【绩效部门hl：工程】,人民币,"7,308.00",,,
6,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0003,2,列 和立 代付 5月公积金 个人,224104,224104\其他应付款\应付住房公积金,【绩效部门hl：工程】,人民币,"7,308.00",,,
6,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0003,3,列 和立 代付 5月公积金,224101,224101\其他应付款\单位往来,【客商：广东和立交通养护科技有限公司】【款项名称：无】【绩效部门hl：工程】,人民币,,"14,616.00",,
6,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0004,1,计提 6月职工工资  研发中心,53010101,53010101\研发支出\费用化支出\工资薪金,【部门：研发中心】【绩效部门hl：工程】,人民币,"58,468.00",,,
6,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0004,2,计提 6月职工工资,2211010101,2211010101\应付职工薪酬\短期薪酬\工资薪金\工资、奖金、津贴和补贴,【绩效部门hl：工程】,人民币,,"58,468.00",,
6,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0005,1,计提 6月社保 养老保险 单位 研发中心,5301010201,5301010201\研发支出\费用化支出\社会保险费\养老保险金,【部门：研发中心】【绩效部门hl：工程】,人民币,"8,392.44",,,
6,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0005,2,计提 6月社保 医疗保险 单位 研发中心,5301010203,5301010203\研发支出\费用化支出\社会保险费\医疗保险费,【部门：研发中心】【绩效部门hl：工程】,人民币,"4,171.85",,,
6,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0005,3,计提 6月社保 失业保险 单位 研发中心,5301010204,5301010204\研发支出\费用化支出\社会保险费\失业保险金,【部门：研发中心】【绩效部门hl：工程】,人民币,487.23,,,
6,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0005,4,计提 6月社保 工伤保险 单位 研发中心,5301010205,5301010205\研发支出\费用化支出\社会保险费\工伤保险金,【部门：研发中心】【绩效部门hl：工程】,人民币,261.88,,,
6,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0005,5,计提 6月社保 养老保险 单位,22110201,22110201\应付职工薪酬\应付社会保险费\养老保险金,【绩效部门hl：工程】,人民币,,"8,392.44",,
6,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0005,6,计提 6月社保 医疗保险 单位,22110203,22110203\应付职工薪酬\应付社会保险费\医疗保险费,【绩效部门hl：工程】,人民币,,"4,171.85",,
6,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0005,7,计提 6月社保 失业保险 单位,22110204,22110204\应付职工薪酬\应付社会保险费\失业保险金,【绩效部门hl：工程】,人民币,,487.23,,
6,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0005,8,计提 6月社保 工伤保险 单位,22110205,22110205\应付职工薪酬\应付社会保险费\工伤保险金,【绩效部门hl：工程】,人民币,,261.88,,
6,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0006,1,计提 6月工会经费 研发中心 58468*2%=1169.36,660207,660207\管理费用\工会经费,【部门：研发中心】【绩效部门hl：工程】,人民币,"1,169.36",,,
6,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0006,2,计提 6月工会经费 研发中心,221105,221105\应付职工薪酬\应付职工工会经费,【绩效部门hl：工程】,人民币,,"1,169.36",,
6,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0007,1,计提 6月公积金-单位 研发中心,53010104,53010104\研发支出\费用化支出\住房公积金,【部门：研发中心】【绩效部门hl：工程】,人民币,"7,308.00",,,
6,30,广东和立土木工程有限公司佛山分公司-省交院账簿类型,转-0007,2,计提 6月公积金-单位 研发中心,221106,221106\应付职工薪酬\应付住房公积金,【绩效部门hl：工程】,人民币,,"7,308.00",,
