月,日,核算账簿名称,凭证号,分录号,摘要,科目编码,科目名称,辅助项,币种,借方-本币,贷方-本币,核销信息,结算信息
2,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银收-0001,1,收到 待报解预算收入 返还2024年度个税代扣代缴手续费,100206,100206\银行存款\中信银行,【银行账户：中信银行股份有限公司江门分行3659】,人民币,0.29,,,
2,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银收-0001,2,收到 待报解预算收入 返还2024年度个税代扣代缴手续费,611399,611399\其他收益\其他,【绩效部门hl：盛翔本部】,人民币,,0.27,,
2,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银收-0001,3,收到 待报解预算收入 返还2024年度个税代扣代缴手续费,2221010103,2221010103\应交税费\应交增值税\销项税额\未开票销项税,【绩效部门hl：盛翔本部】,人民币,,0.02,,
3,1,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0001,1,付 中信银行普通转账（跨行）手续费,660304,660304\财务费用\银行手续费,【绩效部门hl：盛翔本部】,人民币,7.20,,,
3,1,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0001,2,付 中信银行普通转账（跨行）手续费,100206,100206\银行存款\中信银行,【银行账户：中信银行股份有限公司江门分行3659】,人民币,,7.20,,
3,14,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0002,1,缴纳2月员工个人所得税,222108,222108\应交税费\应交个人所得税,【绩效部门hl：盛翔本部】,人民币,116.87,,,
3,14,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0002,2,缴纳2月员工个人所得税,100206,100206\银行存款\中信银行,【银行账户：中信银行股份有限公司江门分行3659】,人民币,,116.87,,
3,19,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银收-0001,1,收 广东盛翔交通工程检测有限公司往来款,100206,100206\银行存款\中信银行,【银行账户：中信银行股份有限公司江门分行3659】,人民币,"250,000.00",,,
3,19,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银收-0001,2,收 广东盛翔交通工程检测有限公司往来款,1310,1310\内部往来,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,,"250,000.00",,
3,21,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银收-0002,1,收 中信银行季度结息,66030201,66030201\财务费用\利息收入\银行利息收入,【绩效部门hl：盛翔本部】,人民币,-32.64,,,
3,21,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银收-0002,2,收 中信银行季度结息,100206,100206\银行存款\中信银行,【银行账户：中信银行股份有限公司江门分行3659】,人民币,32.64,,,
3,26,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银收-0003,1,收 滨江新区鸿飞路（大林路-华盛路）工程特殊地基处理检测服务检测 2022-SXJC-0046-江门分公司 江门市蓬江区政府投资工程建设管理中心 检测款,100206,100206\银行存款\中信银行,【银行账户：中信银行股份有限公司江门分行3659】,人民币,"277,632.96",,,
3,26,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银收-0003,2,收 滨江新区鸿飞路（大林路-华盛路）工程特殊地基处理检测服务检测 2022-SXJC-0046-江门分公司 江门市蓬江区政府投资工程建设管理中心 检测款,1122,1122\应收账款,【客商：江门市蓬江区政府投资工程建设管理中心】【项目：滨江新区鸿飞路（大林路-华盛路）工程特殊地基处理检测服务检测 2022-SXJC-0046-江门分公司】【绩效部门hl：盛翔本部】,人民币,,"277,632.96",,
3,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银收-0004,1,收 甘北路（白石大道-高沙东路）工程特殊地基处理检测服务检测 2022-SXJC-0044-江门分公司 江门市蓬江区政府投资工程建设管理中心 检测款,100206,100206\银行存款\中信银行,【银行账户：中信银行股份有限公司江门分行3659】,人民币,"58,717.12",,,
3,27,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银收-0004,2,收 甘北路（白石大道-高沙东路）工程特殊地基处理检测服务检测 2022-SXJC-0044-江门分公司 江门市蓬江区政府投资工程建设管理中心 检测款,1122,1122\应收账款,【客商：江门市蓬江区政府投资工程建设管理中心】【项目：甘北路（白石大道-高沙东路）工程特殊地基处理检测服务检测2022-SXJC-0044-江门分公司】【绩效部门hl：盛翔本部】,人民币,,"58,717.12",,
3,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0001,1,盛翔公司代缴2月工会经费,221105,221105\应付职工薪酬\应付职工工会经费,【绩效部门hl：盛翔本部】,人民币,294.80,,,
3,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0001,2,盛翔公司代缴2月工会经费,1310,1310\内部往来,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,,294.80,,
3,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0002,1,盛翔公司代缴2月职工住房公积金-单位,221106,221106\应付职工薪酬\应付住房公积金,【绩效部门hl：盛翔本部】,人民币,"1,849.00",,,
3,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0002,2,盛翔公司代缴2月职工住房公积金-个人,224104,224104\其他应付款\应付住房公积金,【绩效部门hl：盛翔本部】,人民币,"2,219.00",,,
3,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0002,3,盛翔公司代缴2月职工住房公积金,1310,1310\内部往来,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,,"4,068.00",,
3,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0003,1,计提3月职工工资,510101,510101\制造费用\工资薪金,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,"16,368.00",,,
3,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0003,2,计提3月职工工资,2211010101,2211010101\应付职工薪酬\短期薪酬\工资薪金\工资、奖金、津贴和补贴,【绩效部门hl：盛翔本部】,人民币,,"16,368.00",,
3,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0004,1,计提3月工会经费,660207,660207\管理费用\工会经费,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,327.36,,,
3,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0004,2,计提3月工会经费,221105,221105\应付职工薪酬\应付职工工会经费,【绩效部门hl：盛翔本部】,人民币,,327.36,,
3,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0005,1,计提3月职工社保费,51010201,51010201\制造费用\社会保险费\养老保险金,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,"2,959.04",,,
3,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0005,2,计提3月职工社保费,51010205,51010205\制造费用\社会保险费\工伤保险金,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,73.98,,,
3,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0005,3,计提3月职工社保费,51010203,51010203\制造费用\社会保险费\医疗保险费,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,989.43,,,
3,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0005,4,计提3月职工社保费,51010204,51010204\制造费用\社会保险费\失业保险金,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,147.95,,,
3,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0005,5,计提3月职工社保费,22110201,22110201\应付职工薪酬\应付社会保险费\养老保险金,【绩效部门hl：盛翔本部】,人民币,,"2,959.04",,
3,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0005,6,计提3月职工社保费,22110205,22110205\应付职工薪酬\应付社会保险费\工伤保险金,【绩效部门hl：盛翔本部】,人民币,,73.98,,
3,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0005,7,计提3月职工社保费,22110203,22110203\应付职工薪酬\应付社会保险费\医疗保险费,【绩效部门hl：盛翔本部】,人民币,,989.43,,
3,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0005,8,计提3月职工社保费,22110204,22110204\应付职工薪酬\应付社会保险费\失业保险金,【绩效部门hl：盛翔本部】,人民币,,147.95,,
3,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,1,盛翔公司代付3月职工社保费-养老,22110201,22110201\应付职工薪酬\应付社会保险费\养老保险金,【绩效部门hl：盛翔本部】,人民币,"2,959.04",,,
3,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,2,盛翔公司代付3月职工社保费-工伤,22110205,22110205\应付职工薪酬\应付社会保险费\工伤保险金,【绩效部门hl：盛翔本部】,人民币,73.98,,,
3,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,3,盛翔公司代付3月职工社保费-医疗,22110203,22110203\应付职工薪酬\应付社会保险费\医疗保险费,【绩效部门hl：盛翔本部】,人民币,989.43,,,
3,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,4,盛翔公司代付3月职工社保费-失业,22110204,22110204\应付职工薪酬\应付社会保险费\失业保险金,【绩效部门hl：盛翔本部】,人民币,147.95,,,
3,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,5,盛翔公司代付3月职工社保费-个人养老部分,1221020301,1221020301\其他应收款\员工往来\个人自负费用\养老保险金,【绩效部门hl：盛翔本部】,人民币,"1,479.52",,,
3,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,6,盛翔公司代付3月职工社保费-个人医疗部分,1221020302,1221020302\其他应收款\员工往来\个人自负费用\医疗保险金,【绩效部门hl：盛翔本部】,人民币,369.88,,,
3,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,7,盛翔公司代付3月职工社保费-个人失业部分,1221020303,1221020303\其他应收款\员工往来\个人自负费用\失业保险金,【绩效部门hl：盛翔本部】,人民币,36.99,,,
3,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,8,盛翔公司代付3月职工社保费,1310,1310\内部往来,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,,"6,056.79",,
3,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0007,1,计提3月职工住房公积金,510107,510107\制造费用\住房公积金,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,"1,849.00",,,
3,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0007,2,计提3月职工住房公积金,221106,221106\应付职工薪酬\应付住房公积金,【绩效部门hl：盛翔本部】,人民币,,"1,849.00",,
3,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0008,1,计提使用权资产折旧-江门市蓬江区江门万达广场17幢1212室,510115,510115\制造费用\折旧费,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,"1,750.00",,,
3,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0008,2,计提使用权资产折旧-江门市蓬江区江门万达广场17幢1212室,164201,164201\使用权资产累计折旧\房屋及建筑物,【绩效部门hl：盛翔本部】【物业地址：江门市蓬江区江门万达广场17幢1212室】,人民币,,"1,750.00",,
3,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0003,1,付 3月职工工资,2211010101,2211010101\应付职工薪酬\短期薪酬\工资薪金\工资、奖金、津贴和补贴,【绩效部门hl：盛翔本部】,人民币,"16,368.00",,,
3,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0003,2,代扣个人养老保险,1221020301,1221020301\其他应收款\员工往来\个人自负费用\养老保险金,【绩效部门hl：盛翔本部】,人民币,,"1,479.52",,
3,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0003,3,代扣个人医疗保险,1221020302,1221020302\其他应收款\员工往来\个人自负费用\医疗保险金,【绩效部门hl：盛翔本部】,人民币,,369.88,,
3,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0003,4,代扣个人失业保险,1221020303,1221020303\其他应收款\员工往来\个人自负费用\失业保险金,【绩效部门hl：盛翔本部】,人民币,,36.99,,
3,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0003,5,代扣个人住房公积金,224104,224104\其他应付款\应付住房公积金,【绩效部门hl：盛翔本部】,人民币,,"2,219.00",,
3,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0003,6,代扣个人企业年金,1221020305,1221020305\其他应收款\员工往来\个人自负费用\企业年金（个人部分）,【绩效部门hl：盛翔本部】,人民币,,239.00,,
3,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0003,7,代扣个人所得税,222108,222108\应交税费\应交个人所得税,【绩效部门hl：盛翔本部】,人民币,,165.70,,
3,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0003,8,付 3月职工工资,100206,100206\银行存款\中信银行,【银行账户：中信银行股份有限公司江门分行3659】,人民币,,"11,857.91",,
3,31,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0009,1,计提应收账款坏账准备,670202,670202\信用减值损失\应收账款减值损失,【绩效部门hl：盛翔本部】,人民币,"-17,567.50",,,
3,31,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0009,2,计提应收账款坏账准备,123101,123101\坏账准备\应收账款坏账准备,【绩效部门hl：盛翔本部】,人民币,,"-17,567.50",,
3,31,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0010,1,计提递延所得税资产,18110101,18110101\递延所得税资产\资产减值准备\坏账准备,【绩效部门hl：盛翔本部】,人民币,"-2,635.13",,,
3,31,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0010,2,计提递延所得税资产,680103,680103\所得税费用\递延所得税资产,【绩效部门hl：盛翔本部】,人民币,"2,635.13",,,
3,31,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0011,1,计提递延所得税负债,680104,680104\所得税费用\递延所得税负债,【绩效部门hl：盛翔本部】,人民币,"2,362.50",,,
3,31,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0011,2,计提递延所得税负债,290101,290101\递延所得税负债\使用权资产,【绩效部门hl：盛翔本部】,人民币,,"3,150.00",,
3,31,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0011,3,计提递延所得税负债,290102,290102\递延所得税负债\使用权资产折旧,【绩效部门hl：盛翔本部】,人民币,,-787.50,,
4,1,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0001,1,付 中信银行普通转账（跨行）手续费,660304,660304\财务费用\银行手续费,【绩效部门hl：盛翔本部】,人民币,7.20,,,
4,1,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0001,2,付 中信银行普通转账（跨行）手续费,100206,100206\银行存款\中信银行,【银行账户：中信银行股份有限公司江门分行3659】,人民币,,7.20,,
4,16,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0001,1,盛翔公司代缴3月工会经费,221105,221105\应付职工薪酬\应付职工工会经费,【绩效部门hl：盛翔本部】,人民币,327.36,,,
4,16,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0001,2,盛翔公司代缴3月工会经费,1310,1310\内部往来,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,,327.36,,
4,16,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0002,1,盛翔公司代缴3月职工住房公积金-单位,221106,221106\应付职工薪酬\应付住房公积金,【绩效部门hl：盛翔本部】,人民币,"1,849.00",,,
4,16,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0002,2,盛翔公司代缴3月职工住房公积金-个人,224104,224104\其他应付款\应付住房公积金,【绩效部门hl：盛翔本部】,人民币,"2,219.00",,,
4,16,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0002,3,盛翔公司代缴3月职工住房公积金,1310,1310\内部往来,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,,"4,068.00",,
4,16,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0002,1,缴纳3月员工个人所得税,222108,222108\应交税费\应交个人所得税,【绩效部门hl：盛翔本部】,人民币,165.70,,,
4,16,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0002,2,缴纳3月员工个人所得税,100206,100206\银行存款\中信银行,【银行账户：中信银行股份有限公司江门分行3659】,人民币,,165.70,,
4,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0003,1,计提4月职工工资,510101,510101\制造费用\工资薪金,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,"15,918.00",,,
4,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0003,2,计提4月职工工资,2211010101,2211010101\应付职工薪酬\短期薪酬\工资薪金\工资、奖金、津贴和补贴,【绩效部门hl：盛翔本部】,人民币,,"15,918.00",,
4,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0004,1,计提4月工会经费,660207,660207\管理费用\工会经费,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,318.36,,,
4,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0004,2,计提4月工会经费,221105,221105\应付职工薪酬\应付职工工会经费,【绩效部门hl：盛翔本部】,人民币,,318.36,,
4,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0005,1,计提4月职工社保费,51010201,51010201\制造费用\社会保险费\养老保险金,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,"2,959.04",,,
4,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0005,2,计提4月职工社保费,51010205,51010205\制造费用\社会保险费\工伤保险金,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,73.98,,,
4,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0005,3,计提4月职工社保费,51010203,51010203\制造费用\社会保险费\医疗保险费,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,989.43,,,
4,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0005,4,计提4月职工社保费,51010204,51010204\制造费用\社会保险费\失业保险金,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,147.95,,,
4,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0005,5,计提4月职工社保费,22110201,22110201\应付职工薪酬\应付社会保险费\养老保险金,【绩效部门hl：盛翔本部】,人民币,,"2,959.04",,
4,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0005,6,计提4月职工社保费,22110205,22110205\应付职工薪酬\应付社会保险费\工伤保险金,【绩效部门hl：盛翔本部】,人民币,,73.98,,
4,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0005,7,计提4月职工社保费,22110203,22110203\应付职工薪酬\应付社会保险费\医疗保险费,【绩效部门hl：盛翔本部】,人民币,,989.43,,
4,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0005,8,计提4月职工社保费,22110204,22110204\应付职工薪酬\应付社会保险费\失业保险金,【绩效部门hl：盛翔本部】,人民币,,147.95,,
4,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,1,盛翔公司代付4月职工社保费-养老,22110201,22110201\应付职工薪酬\应付社会保险费\养老保险金,【绩效部门hl：盛翔本部】,人民币,"2,959.04",,,
4,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,2,盛翔公司代付4月职工社保费-工伤,22110205,22110205\应付职工薪酬\应付社会保险费\工伤保险金,【绩效部门hl：盛翔本部】,人民币,73.98,,,
4,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,3,盛翔公司代付4月职工社保费-医疗,22110203,22110203\应付职工薪酬\应付社会保险费\医疗保险费,【绩效部门hl：盛翔本部】,人民币,989.43,,,
4,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,4,盛翔公司代付4月职工社保费-失业,22110204,22110204\应付职工薪酬\应付社会保险费\失业保险金,【绩效部门hl：盛翔本部】,人民币,147.95,,,
4,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,5,盛翔公司代付4月职工社保费-个人养老部分,1221020301,1221020301\其他应收款\员工往来\个人自负费用\养老保险金,【绩效部门hl：盛翔本部】,人民币,"1,479.52",,,
4,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,6,盛翔公司代付4月职工社保费-个人医疗部分,1221020302,1221020302\其他应收款\员工往来\个人自负费用\医疗保险金,【绩效部门hl：盛翔本部】,人民币,369.88,,,
4,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,7,盛翔公司代付4月职工社保费-个人失业部分,1221020303,1221020303\其他应收款\员工往来\个人自负费用\失业保险金,【绩效部门hl：盛翔本部】,人民币,36.99,,,
4,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,8,盛翔公司代付4月职工社保费,1310,1310\内部往来,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,,"6,056.79",,
4,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0007,1,计提4月职工住房公积金,510107,510107\制造费用\住房公积金,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,"1,849.00",,,
4,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0007,2,计提4月职工住房公积金,221106,221106\应付职工薪酬\应付住房公积金,【绩效部门hl：盛翔本部】,人民币,,"1,849.00",,
4,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0008,1,计提使用权资产折旧-江门市蓬江区江门万达广场17幢1212室,510115,510115\制造费用\折旧费,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,"1,750.00",,,
4,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0008,2,计提使用权资产折旧-江门市蓬江区江门万达广场17幢1212室,164201,164201\使用权资产累计折旧\房屋及建筑物,【绩效部门hl：盛翔本部】【物业地址：江门市蓬江区江门万达广场17幢1212室】,人民币,,"1,750.00",,
4,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0003,1,付 4月职工工资,2211010101,2211010101\应付职工薪酬\短期薪酬\工资薪金\工资、奖金、津贴和补贴,【绩效部门hl：盛翔本部】,人民币,"15,918.00",,,
4,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0003,2,代扣个人养老保险,1221020301,1221020301\其他应收款\员工往来\个人自负费用\养老保险金,【绩效部门hl：盛翔本部】,人民币,,"1,479.52",,
4,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0003,3,代扣个人医疗保险,1221020302,1221020302\其他应收款\员工往来\个人自负费用\医疗保险金,【绩效部门hl：盛翔本部】,人民币,,369.88,,
4,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0003,4,代扣个人失业保险,1221020303,1221020303\其他应收款\员工往来\个人自负费用\失业保险金,【绩效部门hl：盛翔本部】,人民币,,36.99,,
4,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0003,5,代扣个人住房公积金,224104,224104\其他应付款\应付住房公积金,【绩效部门hl：盛翔本部】,人民币,,"2,219.00",,
4,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0003,6,代扣个人企业年金,1221020305,1221020305\其他应收款\员工往来\个人自负费用\企业年金（个人部分）,【绩效部门hl：盛翔本部】,人民币,,239.00,,
4,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0003,7,代扣个人所得税,222108,222108\应交税费\应交个人所得税,【绩效部门hl：盛翔本部】,人民币,,152.21,,
4,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0003,8,付 4月职工工资,100206,100206\银行存款\中信银行,【银行账户：中信银行股份有限公司江门分行3659】,人民币,,"11,421.40",,
4,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0004,1,付 滨江新区鸿飞路（大林路-华盛路）工程特殊地基处理检测服务检测 2022-SXJC-0046-江门分公司 江门市志诚检测技术有限公司 合作款 NO:0193293725（税率1%）发票金额146169.83元,220202,220202\应付账款\应付账款（新）,【客商：江门市志诚检测技术有限公司】【项目：滨江新区鸿飞路（大林路-华盛路）工程特殊地基处理检测服务检测 2022-SXJC-0046-江门分公司】【绩效部门hl：盛翔本部】【托外流水号：2022-SXJC-0046-江门分公司-托1】,人民币,"146,169.83",,,
4,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0004,2,付 滨江新区鸿飞路（大林路-华盛路）工程特殊地基处理检测服务检测 2022-SXJC-0046-江门分公司 江门市志诚检测技术有限公司 合作款 NO:0193293725（税率1%）发票金额146169.83元,100206,100206\银行存款\中信银行,【银行账户：中信银行股份有限公司江门分行3659】,人民币,,"146,169.83",,
4,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0004,3,付 滨江新区鸿飞路（大林路-华盛路）工程特殊地基处理检测服务检测 2022-SXJC-0046-江门分公司 江门市志诚检测技术有限公司 合作款 NO:0193293725（税率1%）发票金额146169.83元,222118,222118\应交税费\待认证进项税额,【绩效部门hl：盛翔本部】,人民币,"1,447.23",,,
4,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0004,4,付 滨江新区鸿飞路（大林路-华盛路）工程特殊地基处理检测服务检测 2022-SXJC-0046-江门分公司 江门市志诚检测技术有限公司 合作款 NO:0193293725（税率1%）发票金额146169.83元,220203,220203\应付账款\暂估进项税,【客商：江门市志诚检测技术有限公司】【项目：滨江新区鸿飞路（大林路-华盛路）工程特殊地基处理检测服务检测 2022-SXJC-0046-江门分公司】【绩效部门hl：盛翔本部】【托外流水号：2022-SXJC-0046-江门分公司-托1】,人民币,,"1,447.23",,
5,1,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0001,1,付 中信银行普通转账（跨行）手续费,660304,660304\财务费用\银行手续费,【绩效部门hl：盛翔本部】,人民币,19.20,,,
5,1,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0001,2,付 中信银行普通转账（跨行）手续费,100206,100206\银行存款\中信银行,【银行账户：中信银行股份有限公司江门分行3659】,人民币,,19.20,,
5,19,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0002,1,缴纳4月员工个人所得税,222108,222108\应交税费\应交个人所得税,【绩效部门hl：盛翔本部】,人民币,152.21,,,
5,19,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0002,2,缴纳4月员工个人所得税,100206,100206\银行存款\中信银行,【银行账户：中信银行股份有限公司江门分行3659】,人民币,,152.21,,
5,20,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0001,1,盛翔公司代缴4月工会经费,221105,221105\应付职工薪酬\应付职工工会经费,【绩效部门hl：盛翔本部】,人民币,318.36,,,
5,20,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0001,2,盛翔公司代缴4月工会经费,1310,1310\内部往来,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,,318.36,,
5,20,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0002,1,盛翔公司代缴4月职工住房公积金-单位,221106,221106\应付职工薪酬\应付住房公积金,【绩效部门hl：盛翔本部】,人民币,"1,849.00",,,
5,20,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0002,2,盛翔公司代缴4月职工住房公积金-个人,224104,224104\其他应付款\应付住房公积金,【绩效部门hl：盛翔本部】,人民币,"2,219.00",,,
