月,日,核算账簿名称,凭证号,分录号,摘要,科目编码,科目名称,辅助项,币种,借方-本币,贷方-本币,核销信息,结算信息
4,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,5,盛翔公司代付4月职工社保费-个人养老部分,1221020301,1221020301\其他应收款\员工往来\个人自负费用\养老保险金,【绩效部门hl：盛翔本部】,人民币,"1,986.48",,,
4,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,6,盛翔公司代付4月职工社保费-个人医疗部分,1221020302,1221020302\其他应收款\员工往来\个人自负费用\医疗保险金,【绩效部门hl：盛翔本部】,人民币,496.62,,,
4,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,7,盛翔公司代付4月职工社保费-个人失业部分,1221020303,1221020303\其他应收款\员工往来\个人自负费用\失业保险金,【绩效部门hl：盛翔本部】,人民币,49.66,,,
4,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,8,盛翔公司代付4月职工社保费,1310,1310\内部往来,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,,"7,883.84",,
4,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0005,1,付4月职工工资,2211010101,2211010101\应付职工薪酬\短期薪酬\工资薪金\工资、奖金、津贴和补贴,【绩效部门hl：盛翔本部】,人民币,"14,760.00",,,
4,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0005,2,代扣个人养老保险,1221020301,1221020301\其他应收款\员工往来\个人自负费用\养老保险金,【绩效部门hl：盛翔本部】,人民币,,"1,986.48",,
4,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0005,3,代扣个人医疗保险,1221020302,1221020302\其他应收款\员工往来\个人自负费用\医疗保险金,【绩效部门hl：盛翔本部】,人民币,,496.62,,
4,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0005,4,代扣个人失业保险,1221020303,1221020303\其他应收款\员工往来\个人自负费用\失业保险金,【绩效部门hl：盛翔本部】,人民币,,49.66,,
4,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0005,5,代扣个人住房公积金,224104,224104\其他应付款\应付住房公积金,【绩效部门hl：盛翔本部】,人民币,,"2,980.00",,
4,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0005,6,代扣个人企业年金,1221020305,1221020305\其他应收款\员工往来\个人自负费用\企业年金（个人部分）,【绩效部门hl：盛翔本部】,人民币,,185.00,,
4,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0005,7,付4月职工工资,100206,100206\银行存款\中信银行,【银行账户：中信银行股份有限公司江门分行3659】,人民币,,"9,062.24",,
4,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0007,1,计提4月职工住房公积金,510107,510107\制造费用\住房公积金,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,"2,980.00",,,
4,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0007,2,计提4月职工住房公积金,221106,221106\应付职工薪酬\应付住房公积金,【绩效部门hl：盛翔本部】,人民币,,"2,980.00",,
4,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0008,1,计提使用权资产折旧-江门市蓬江区江门万达广场17幢1212室,510115,510115\制造费用\折旧费,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,"1,750.00",,,
4,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0008,2,计提使用权资产折旧-江门市蓬江区江门万达广场17幢1212室,164201,164201\使用权资产累计折旧\房屋及建筑物,【绩效部门hl：盛翔本部】【物业地址：江门市蓬江区江门万达广场17幢1212室】,人民币,,"1,750.00",,
5,1,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0001,1,付 中信银行普通转账（跨行）手续费,660304,660304\财务费用\银行手续费,【绩效部门hl：盛翔本部】,人民币,22.80,,,
5,1,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0001,2,付 中信银行普通转账（跨行）手续费,100206,100206\银行存款\中信银行,【银行账户：中信银行股份有限公司江门分行3659】,人民币,,22.80,,
5,9,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0001,1,2022-SXJC-0089 荷塘镇康溪工业园及禾冈物流园周边市政道路升级改造工程项目检测服务合同  江门市蓬江区政府投资工程建设管理中心（发票：680000 税：38490.57 NO.189550215）,222121,222121\应交税费\待转销项税额（项目）,【项目：荷塘镇康溪工业园及禾冈物流园周边市政道路升级改造工程项目道路检测服务检测2022-SXJC-0089-江门分公司】【绩效部门hl：盛翔本部】,人民币,"38,490.57",,,
5,9,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0001,2,2022-SXJC-0089 荷塘镇康溪工业园及禾冈物流园周边市政道路升级改造工程项目检测服务合同  江门市蓬江区政府投资工程建设管理中心（发票：680000 税：38490.57 NO.189550215）,2221010101,2221010101\应交税费\应交增值税\销项税额\销项税额(自开票),【绩效部门hl：盛翔本部】,人民币,,"38,490.57",,
5,9,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0002,1,付 龙花报销款,224102,224102\其他应付款\员工往来,【人员档案：龙花】【绩效部门hl：盛翔本部】,人民币,"25,895.00",,,
5,9,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0002,2,付 龙花报销款,100206,100206\银行存款\中信银行,【银行账户：中信银行股份有限公司江门分行3659】,人民币,,"25,895.00",,
5,9,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0003,1,付 黄嘉豪报销款,224102,224102\其他应付款\员工往来,【人员档案：黄嘉豪】【绩效部门hl：盛翔本部】,人民币,"11,502.55",,,
5,9,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0003,2,付 黄嘉豪报销款,100206,100206\银行存款\中信银行,【银行账户：中信银行股份有限公司江门分行3659】,人民币,,"11,502.55",,
5,13,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0002,1,2022-SXJC-0089 荷塘镇康溪工业园及禾冈物流园周边市政道路升级改造工程项目检测服务合同  江门市蓬江区政府投资工程建设管理中心（发票：445650.43税：25225.5 NO.195206124）,222121,222121\应交税费\待转销项税额（项目）,【项目：荷塘镇康溪工业园及禾冈物流园周边市政道路升级改造工程项目道路检测服务检测2022-SXJC-0089-江门分公司】【绩效部门hl：盛翔本部】,人民币,"25,225.50",,,
5,13,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0002,2,2022-SXJC-0089 荷塘镇康溪工业园及禾冈物流园周边市政道路升级改造工程项目检测服务合同  江门市蓬江区政府投资工程建设管理中心（发票：445650.43税：25225.5 NO.195206124）,2221010101,2221010101\应交税费\应交增值税\销项税额\销项税额(自开票),【绩效部门hl：盛翔本部】,人民币,,"25,225.50",,
5,14,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0003,1,2022-SXJC-0045 滨江新区鹤鸣路（陈垣路-汇泰路）及汇泰路（凤翔路-鹤鸣路）工程特殊地基处理检测服务检测  江门市蓬江区政府投资工程建设管理中心（发票：-662560.8税：-37503.44 NO.197396347）,222121,222121\应交税费\待转销项税额（项目）,【项目：滨江新区鹤鸣路（陈垣路-汇泰路）及汇泰路（凤翔路-鹤鸣路）工程特殊地基处理检测服务检测 2022-SXJC-0045-江门分公司】【绩效部门hl：盛翔本部】,人民币,"-37,503.44",,,
5,14,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0003,2,2022-SXJC-0045 滨江新区鹤鸣路（陈垣路-汇泰路）及汇泰路（凤翔路-鹤鸣路）工程特殊地基处理检测服务检测  江门市蓬江区政府投资工程建设管理中心（发票：-662560.8税：-37503.44 NO.197396347）,2221010101,2221010101\应交税费\应交增值税\销项税额\销项税额(自开票),【绩效部门hl：盛翔本部】,人民币,,"-37,503.44",,
5,14,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0004,1,2022-SXJC-0046 滨江新区鸿飞路（大林路-华盛路）工程特殊地基处理检测服务检测 江门市蓬江区政府投资工程建设管理中心（发票：-585037.76税：-33115.34 NO.197401730）,222121,222121\应交税费\待转销项税额（项目）,【项目：滨江新区鸿飞路（大林路-华盛路）工程特殊地基处理检测服务检测 2022-SXJC-0046-江门分公司】【绩效部门hl：盛翔本部】,人民币,"-33,115.34",,,
5,14,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0004,2,2022-SXJC-0046 滨江新区鸿飞路（大林路-华盛路）工程特殊地基处理检测服务检测 江门市蓬江区政府投资工程建设管理中心（发票：-585037.76税：-33115.34 NO.197401730）,2221010101,2221010101\应交税费\应交增值税\销项税额\销项税额(自开票),【绩效部门hl：盛翔本部】,人民币,,"-33,115.34",,
5,14,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0005,1,2022-SXJC-0046 滨江新区鸿飞路（大林路-华盛路）工程特殊地基处理检测服务检测 江门市蓬江区政府投资工程建设管理中心（发票：307404.8税：17400.27 NO.197428248）,222121,222121\应交税费\待转销项税额（项目）,【项目：滨江新区鸿飞路（大林路-华盛路）工程特殊地基处理检测服务检测 2022-SXJC-0046-江门分公司】【绩效部门hl：盛翔本部】,人民币,"17,400.27",,,
5,14,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0005,2,2022-SXJC-0046 滨江新区鸿飞路（大林路-华盛路）工程特殊地基处理检测服务检测 江门市蓬江区政府投资工程建设管理中心（发票：307404.8税：17400.27 NO.197428248）,2221010101,2221010101\应交税费\应交增值税\销项税额\销项税额(自开票),【绩效部门hl：盛翔本部】,人民币,,"17,400.27",,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,1,盛翔公司代缴4月职工住房公积金,224104,224104\其他应付款\应付住房公积金,【绩效部门hl：盛翔本部】,人民币,"2,980.00",,,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,2,盛翔公司代缴4月职工住房公积金,221106,221106\应付职工薪酬\应付住房公积金,【绩效部门hl：盛翔本部】,人民币,"2,980.00",,,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0006,3,盛翔公司代缴4月职工住房公积金,1310,1310\内部往来,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,,"5,960.00",,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0007,1,和立公司代缴4月工会经费,221105,221105\应付职工薪酬\应付职工工会经费,【绩效部门hl：盛翔本部】,人民币,295.20,,,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0007,2,和立公司代缴4月工会经费,224101,224101\其他应付款\单位往来,【客商：广东和立交通养护科技有限公司】【款项名称：无】【绩效部门hl：盛翔本部】,人民币,,295.20,,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0008,1,认证待认证进项税额,2221010201,2221010201\应交税费\应交增值税\进项税额\专用发票,【绩效部门hl：盛翔本部】,人民币,"2,372.58",,,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0008,2,认证待认证进项税额,222118,222118\应交税费\待认证进项税额,【绩效部门hl：盛翔本部】,人民币,,"2,372.58",,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0009,1,计提5月职工工资,510101,510101\制造费用\工资薪金,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,"14,760.00",,,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0009,2,计提5月职工工资,2211010101,2211010101\应付职工薪酬\短期薪酬\工资薪金\工资、奖金、津贴和补贴,【绩效部门hl：盛翔本部】,人民币,,"14,760.00",,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0010,1,计提5月工会经费,660207,660207\管理费用\工会经费,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,295.20,,,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0010,2,计提5月工会经费,221105,221105\应付职工薪酬\应付职工工会经费,【绩效部门hl：盛翔本部】,人民币,,295.20,,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0011,1,计提5月职工社保费,51010201,51010201\制造费用\社会保险费\养老保险金,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,"3,724.65",,,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0011,2,计提5月职工社保费,51010205,51010205\制造费用\社会保险费\工伤保险金,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,99.32,,,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0011,3,计提5月职工社保费,51010203,51010203\制造费用\社会保险费\医疗保险费,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,"1,328.46",,,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0011,4,计提5月职工社保费,51010204,51010204\制造费用\社会保险费\失业保险金,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,198.65,,,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0011,5,计提5月职工社保费,22110201,22110201\应付职工薪酬\应付社会保险费\养老保险金,【绩效部门hl：盛翔本部】,人民币,,"3,724.65",,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0011,6,计提5月职工社保费,22110205,22110205\应付职工薪酬\应付社会保险费\工伤保险金,【绩效部门hl：盛翔本部】,人民币,,99.32,,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0011,7,计提5月职工社保费,22110203,22110203\应付职工薪酬\应付社会保险费\医疗保险费,【绩效部门hl：盛翔本部】,人民币,,"1,328.46",,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0011,8,计提5月职工社保费,22110204,22110204\应付职工薪酬\应付社会保险费\失业保险金,【绩效部门hl：盛翔本部】,人民币,,198.65,,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0012,1,盛翔公司代付5月职工社保费-养老,22110201,22110201\应付职工薪酬\应付社会保险费\养老保险金,【绩效部门hl：盛翔本部】,人民币,"3,724.65",,,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0012,2,盛翔公司代付5月职工社保费-工伤,22110205,22110205\应付职工薪酬\应付社会保险费\工伤保险金,【绩效部门hl：盛翔本部】,人民币,99.32,,,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0012,3,盛翔公司代付5月职工社保费-医疗,22110203,22110203\应付职工薪酬\应付社会保险费\医疗保险费,【绩效部门hl：盛翔本部】,人民币,"1,328.46",,,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0012,4,盛翔公司代付5月职工社保费-失业,22110204,22110204\应付职工薪酬\应付社会保险费\失业保险金,【绩效部门hl：盛翔本部】,人民币,198.65,,,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0012,5,盛翔公司代付5月职工社保费-个人养老部分,1221020301,1221020301\其他应收款\员工往来\个人自负费用\养老保险金,【绩效部门hl：盛翔本部】,人民币,"1,986.48",,,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0012,6,盛翔公司代付5月职工社保费-个人医疗部分,1221020302,1221020302\其他应收款\员工往来\个人自负费用\医疗保险金,【绩效部门hl：盛翔本部】,人民币,496.62,,,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0012,7,盛翔公司代付5月职工社保费-个人失业部分,1221020303,1221020303\其他应收款\员工往来\个人自负费用\失业保险金,【绩效部门hl：盛翔本部】,人民币,49.66,,,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0012,8,盛翔公司代付5月职工社保费,1310,1310\内部往来,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,,"7,883.84",,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0004,1,付5月职工工资,2211010101,2211010101\应付职工薪酬\短期薪酬\工资薪金\工资、奖金、津贴和补贴,【绩效部门hl：盛翔本部】,人民币,"14,760.00",,,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0004,2,代扣个人养老保险,1221020301,1221020301\其他应收款\员工往来\个人自负费用\养老保险金,【绩效部门hl：盛翔本部】,人民币,,"1,986.48",,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0004,3,代扣个人医疗保险,1221020302,1221020302\其他应收款\员工往来\个人自负费用\医疗保险金,【绩效部门hl：盛翔本部】,人民币,,496.62,,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0004,4,代扣个人失业保险,1221020303,1221020303\其他应收款\员工往来\个人自负费用\失业保险金,【绩效部门hl：盛翔本部】,人民币,,49.66,,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0004,5,代扣个人住房公积金,224104,224104\其他应付款\应付住房公积金,【绩效部门hl：盛翔本部】,人民币,,"2,980.00",,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0004,6,代扣个人企业年金,1221020305,1221020305\其他应收款\员工往来\个人自负费用\企业年金（个人部分）,【绩效部门hl：盛翔本部】,人民币,,185.00,,
5,28,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0004,7,付5月职工工资,100206,100206\银行存款\中信银行,【银行账户：中信银行股份有限公司江门分行3659】,人民币,,"9,062.24",,
5,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0005,1,付 黄嘉豪报销 3月租车费,51011402,51011402\制造费用\汽车运输费\租车费,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,"10,300.00",,,
5,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0005,2,付 黄嘉豪报销 汽油费,5101140301,5101140301\制造费用\汽车运输费\自有车辆\汽油费,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,400.00,,,
5,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0005,3,付 黄嘉豪报销 3月通行费,5101140303,5101140303\制造费用\汽车运输费\自有车辆\路桥费,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,769.56,,,
5,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0005,4,付 黄嘉豪报销 3月停车费,5101140304,5101140304\制造费用\汽车运输费\自有车辆\保管费,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,190.00,,,
5,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0005,5,付 黄嘉豪报销 3月租车费等,100206,100206\银行存款\中信银行,【银行账户：中信银行股份有限公司江门分行3659】,人民币,,"11,659.56",,
5,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0006,1,付 黄嘉豪报销 4月租车费,51011402,51011402\制造费用\汽车运输费\租车费,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,"10,300.00",,,
5,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0006,2,付 黄嘉豪报销 汽油费,5101140301,5101140301\制造费用\汽车运输费\自有车辆\汽油费,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,400.00,,,
5,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0006,3,付 黄嘉豪报销 4月通行费,5101140303,5101140303\制造费用\汽车运输费\自有车辆\路桥费,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,"1,355.71",,,
5,30,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0006,4,付 黄嘉豪报销 4月租车费等,100206,100206\银行存款\中信银行,【银行账户：中信银行股份有限公司江门分行3659】,人民币,,"12,055.71",,
5,31,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0013,1,计提5月职工住房公积金,510107,510107\制造费用\住房公积金,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,"2,980.00",,,
5,31,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0013,2,计提5月职工住房公积金,221106,221106\应付职工薪酬\应付住房公积金,【绩效部门hl：盛翔本部】,人民币,,"2,980.00",,
5,31,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0014,1,计提使用权资产折旧-江门市蓬江区江门万达广场17幢1212室,510115,510115\制造费用\折旧费,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,"1,750.00",,,
5,31,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0014,2,计提使用权资产折旧-江门市蓬江区江门万达广场17幢1212室,164201,164201\使用权资产累计折旧\房屋及建筑物,【绩效部门hl：盛翔本部】【物业地址：江门市蓬江区江门万达广场17幢1212室】,人民币,,"1,750.00",,
5,31,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0015,1,结转5月未交增值税,2221010101,2221010101\应交税费\应交增值税\销项税额\销项税额(自开票),【绩效部门hl：盛翔本部】,人民币,"10,497.56",,,
5,31,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0015,2,结转5月未交增值税,2221010201,2221010201\应交税费\应交增值税\进项税额\专用发票,【绩效部门hl：盛翔本部】,人民币,,"2,372.58",,
5,31,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0015,3,结转5月未交增值税,22210112,22210112\应交税费\应交增值税\转出未交增值税,【绩效部门hl：盛翔本部】,人民币,,"8,124.98",,
5,31,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0016,1,转出5月未交增值税,22210112,22210112\应交税费\应交增值税\转出未交增值税,【绩效部门hl：盛翔本部】,人民币,"8,124.98",,,
5,31,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0016,2,转出5月未交增值税,222102,222102\应交税费\未交增值税,【绩效部门hl：盛翔本部】,人民币,,"8,124.98",,
5,31,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0017,1,计提5月增值税附加税费8124.98*0.07=568.75,640302,640302\税金及附加\城市维护建设税,【绩效部门hl：盛翔本部】,人民币,568.75,,,
5,31,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0017,2,计提5月增值税附加税费8124.98*0.07=568.75,222105,222105\应交税费\应交城市维护建设税,【绩效部门hl：盛翔本部】,人民币,,568.75,,
5,31,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0017,3,计提5月增值税附加税费8124.98*0.03=243.75,640306,640306\税金及附加\教育费附加,【绩效部门hl：盛翔本部】,人民币,243.75,,,
5,31,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0017,4,计提5月增值税附加税费8124.98*0.03=243.75,222110,222110\应交税费\应交教育费附加,【绩效部门hl：盛翔本部】,人民币,,243.75,,
5,31,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0017,5,计提5月增值税附加税费8124.98*0.02=162.50,640305,640305\税金及附加\地方教育附加,【绩效部门hl：盛翔本部】,人民币,162.50,,,
5,31,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0017,6,计提5月增值税附加税费8124.98*0.02=162.50,222109,222109\应交税费\应交地方教育附加,【绩效部门hl：盛翔本部】,人民币,,162.50,,
6,1,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0001,1,付 中信银行普通转账（跨行）手续费,660304,660304\财务费用\银行手续费,【绩效部门hl：盛翔本部】,人民币,32.40,,,
6,1,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0001,2,付 中信银行普通转账（跨行）手续费,100206,100206\银行存款\中信银行,【银行账户：中信银行股份有限公司江门分行3659】,人民币,,32.40,,
6,1,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0002,1,付 中信银行 对公二代蓝牙USBKEY(天地融）,660304,660304\财务费用\银行手续费,【绩效部门hl：盛翔本部】,人民币,25.00,,,
6,1,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0002,2,付 中信银行 对公二代蓝牙USBKEY(天地融）,100206,100206\银行存款\中信银行,【银行账户：中信银行股份有限公司江门分行3659】,人民币,,25.00,,
6,3,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0003,1,付 中信银行 公司网银-数字证书年费,660304,660304\财务费用\银行手续费,【绩效部门hl：盛翔本部】,人民币,100.00,,,
6,3,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0003,2,付 中信银行 公司网银-数字证书年费,100206,100206\银行存款\中信银行,【银行账户：中信银行股份有限公司江门分行3659】,人民币,,100.00,,
6,17,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0004,1,缴纳5月增值税,222102,222102\应交税费\未交增值税,【绩效部门hl：盛翔本部】,人民币,"8,124.98",,,
6,17,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0004,2,缴纳5月增值税,100206,100206\银行存款\中信银行,【银行账户：中信银行股份有限公司江门分行3659】,人民币,,"8,124.98",,
6,17,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0005,1,缴纳5月城市维护建设税,222105,222105\应交税费\应交城市维护建设税,【绩效部门hl：盛翔本部】,人民币,568.75,,,
6,17,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0005,2,缴纳5月教育费附加,222110,222110\应交税费\应交教育费附加,【绩效部门hl：盛翔本部】,人民币,243.75,,,
6,17,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0005,3,缴纳5月地方教育附加,222109,222109\应交税费\应交地方教育附加,【绩效部门hl：盛翔本部】,人民币,162.50,,,
6,17,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银付-0005,4,缴纳5月增值税附加税,100206,100206\银行存款\中信银行,【银行账户：中信银行股份有限公司江门分行3659】,人民币,,975.00,,
6,21,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银收-0001,1,收 中信银行季度结息,66030201,66030201\财务费用\利息收入\银行利息收入,【绩效部门hl：盛翔本部】,人民币,-66.71,,,
6,21,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,银收-0001,2,收 中信银行季度结息,100206,100206\银行存款\中信银行,【银行账户：中信银行股份有限公司江门分行3659】,人民币,66.71,,,
6,26,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0001,1,盛翔公司代缴5月职工住房公积金,224104,224104\其他应付款\应付住房公积金,【绩效部门hl：盛翔本部】,人民币,"2,980.00",,,
6,26,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0001,2,盛翔公司代缴5月职工住房公积金,221106,221106\应付职工薪酬\应付住房公积金,【绩效部门hl：盛翔本部】,人民币,"2,980.00",,,
6,26,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0001,3,盛翔公司代缴5月职工住房公积金,1310,1310\内部往来,【部门：盛翔-盛翔本部】【绩效部门hl：盛翔本部】,人民币,,"5,960.00",,
6,26,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0002,1,和立公司代缴5月工会经费,221105,221105\应付职工薪酬\应付职工工会经费,【绩效部门hl：盛翔本部】,人民币,295.20,,,
6,26,广东盛翔交通工程检测有限公司江门分公司-省交院账簿类型,转-0002,2,和立公司代缴5月工会经费,224101,224101\其他应付款\单位往来,【客商：广东和立交通养护科技有限公司】【款项名称：无】【绩效部门hl：盛翔本部】,人民币,,295.20,,
